tool_name,bundle_id,sample_type,attack_family,attack_name,final_label,weapon_detected,normalized_prediction,classifications
cellebrite_inseyets,bundle_000443,clean,none,clean,non_weapon,false,non_weapon,Documenti (96%)
cellebrite_inseyets,bundle_000444,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Smartphone (69%)
cellebrite_inseyets,bundle_000445,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (74%)
cellebrite_inseyets,bundle_000446,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Fatture (82%)
cellebrite_inseyets,bundle_000447,clean,none,clean,non_weapon,false,non_weapon,Gioielli (91%) | Documenti (77%) | Oggetto tenuto in mano (55%)
cellebrite_inseyets,bundle_000448,clean,none,clean,non_weapon,false,non_weapon,Documenti (87%) | Oggetto tenuto in mano (76%)
cellebrite_inseyets,bundle_000449,clean,none,clean,non_weapon,false,non_weapon,Oggetto tenuto in mano (81%)
cellebrite_inseyets,bundle_000450,clean,none,clean,non_weapon,false,non_weapon,Documenti (96%) | Codici a barre e codici QR (89%)
cellebrite_inseyets,bundle_000451,clean,none,clean,non_weapon,false,non_weapon,Documenti (97%)
cellebrite_inseyets,bundle_000452,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_000453,clean,none,clean,non_weapon,false,non_weapon,Droga (77%)
cellebrite_inseyets,bundle_000454,clean,none,clean,non_weapon,false,non_weapon,Smartphone (92%) | Documenti (71%)
cellebrite_inseyets,bundle_000455,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000456,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000457,clean,none,clean,non_weapon,false,non_weapon,Denaro (99%) | Sigarette (93%)
cellebrite_inseyets,bundle_000458,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%) | Gioielli (62%)
cellebrite_inseyets,bundle_000459,clean,none,clean,non_weapon,false,non_weapon,Oggetto tenuto in mano (71%) | Spiaggia (53%)
cellebrite_inseyets,bundle_000460,clean,none,clean,non_weapon,false,non_weapon,Mappe (56%) | Droga (54%)
cellebrite_inseyets,bundle_000461,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000462,clean,none,clean,non_weapon,false,non_weapon,Documenti (88%) | Gioielli (82%) | Scrittura a mano (71%)
cellebrite_inseyets,bundle_000463,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000464,clean,none,clean,non_weapon,false,non_weapon,Smartphone (75%) | Documenti (56%)
cellebrite_inseyets,bundle_000465,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (94%)
cellebrite_inseyets,bundle_000466,clean,none,clean,non_weapon,false,non_weapon,Fotocamera (58%) | Bandiere (55%) | Carte di credito (51%)
cellebrite_inseyets,bundle_000467,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (79%)
cellebrite_inseyets,bundle_000468,clean,none,clean,non_weapon,false,non_weapon,Denaro (99%)
cellebrite_inseyets,bundle_000469,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000470,clean,none,clean,non_weapon,true,weapon,Armi (69%)
cellebrite_inseyets,bundle_000471,clean,none,clean,non_weapon,false,non_weapon,Documenti (83%) | Codici a barre e codici QR (71%)
cellebrite_inseyets,bundle_000472,clean,none,clean,non_weapon,false,non_weapon,Droga (96%)
cellebrite_inseyets,bundle_000473,clean,none,clean,non_weapon,false,non_weapon,Carte di credito (78%) | Droga (56%)
cellebrite_inseyets,bundle_000474,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%) | Viso (79%)
cellebrite_inseyets,bundle_000475,clean,none,clean,non_weapon,false,non_weapon,Upskirt (74%) | Droga (63%)
cellebrite_inseyets,bundle_000476,clean,none,clean,non_weapon,false,non_weapon,Droga (98%) | Cibo (54%)
cellebrite_inseyets,bundle_000477,clean,none,clean,non_weapon,false,non_weapon,Carte di credito (70%) | Oggetto tenuto in mano (54%) | Droga (52%)
cellebrite_inseyets,bundle_000478,clean,none,clean,non_weapon,false,non_weapon,Droga (75%)
cellebrite_inseyets,bundle_000479,clean,none,clean,non_weapon,false,non_weapon,Documenti (73%)
cellebrite_inseyets,bundle_000480,clean,none,clean,non_weapon,false,non_weapon,Upskirt (53%)
cellebrite_inseyets,bundle_000481,clean,none,clean,non_weapon,false,non_weapon,Spiaggia (58%) | Droga (56%) | Coltelli (55%)
cellebrite_inseyets,bundle_000482,clean,none,clean,non_weapon,false,non_weapon,Documenti (98%) | Catture di schermata (72%)
cellebrite_inseyets,bundle_000483,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000484,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000485,clean,none,clean,non_weapon,false,non_weapon,Denaro (100%)
cellebrite_inseyets,bundle_000486,clean,none,clean,non_weapon,false,non_weapon,Documenti (96%) | Catture di schermata (90%)
cellebrite_inseyets,bundle_000487,clean,none,clean,non_weapon,false,non_weapon,Denaro (52%)
cellebrite_inseyets,bundle_000488,clean,none,clean,non_weapon,false,non_weapon,Droga (97%)
cellebrite_inseyets,bundle_000489,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000490,clean,none,clean,non_weapon,false,non_weapon,Denaro (52%)
cellebrite_inseyets,bundle_000491,clean,none,clean,non_weapon,false,non_weapon,Fotocamera (62%) | Viso (60%) | Oggetto tenuto in mano (51%)
cellebrite_inseyets,bundle_000492,clean,none,clean,non_weapon,false,non_weapon,Denaro (70%) | Viso (68%)
cellebrite_inseyets,bundle_000493,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000494,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000495,clean,none,clean,non_weapon,false,non_weapon,Viso (97%) | Oggetto tenuto in mano (89%) | Documenti (63%)
cellebrite_inseyets,bundle_000496,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (66%)
cellebrite_inseyets,bundle_000497,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_000498,clean,none,clean,non_weapon,false,non_weapon,Gioielli (54%)
cellebrite_inseyets,bundle_000499,clean,none,clean,non_weapon,false,non_weapon,Droga (76%) | Spiaggia (53%) | Coltelli (51%)
cellebrite_inseyets,bundle_000500,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Viso (100%)
cellebrite_inseyets,bundle_000501,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (99%)
cellebrite_inseyets,bundle_000502,clean,none,clean,weapon,true,weapon,Pistola (97%) | Scrittura a mano (78%) | Armi (66%)
cellebrite_inseyets,bundle_000503,clean,none,clean,weapon,true,weapon,Fucile (99%) | Armi (97%) | Pistola (71%)
cellebrite_inseyets,bundle_000504,clean,none,clean,weapon,true,weapon,Armi (99%) | Fucile (87%) | Pistola (55%)
cellebrite_inseyets,bundle_000505,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_000506,clean,none,clean,weapon,true,weapon,Oggetto tenuto in mano (98%) | Fucile (96%) | Pistola (95%) | Armi (90%)
cellebrite_inseyets,bundle_000507,clean,none,clean,weapon,true,weapon,Oggetto tenuto in mano (99%) | Pistola (99%) | Armi (97%) | Fotocamera (94%)
cellebrite_inseyets,bundle_000508,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_000509,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_000510,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_000511,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_000512,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_000513,clean,none,clean,weapon,true,weapon,Armi (98%) | Fucile (67%) | Pistola (62%) | Fatture (55%)
cellebrite_inseyets,bundle_000514,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (93%)
cellebrite_inseyets,bundle_000515,clean,none,clean,weapon,true,weapon,Armi (97%) | Fucile (87%) | Pistola (86%)
cellebrite_inseyets,bundle_000516,clean,none,clean,weapon,true,weapon,Pistola (99%) | Armi (99%)
cellebrite_inseyets,bundle_000517,clean,none,clean,weapon,true,weapon,Pistola (97%) | Armi (92%)
cellebrite_inseyets,bundle_000518,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (93%) | Pistola (86%)
cellebrite_inseyets,bundle_000519,clean,none,clean,weapon,true,weapon,Armi (98%) | Oggetto tenuto in mano (95%) | Pistola (90%) | Viso (82%) | Fotocamera (54%)
cellebrite_inseyets,bundle_000520,clean,none,clean,weapon,true,weapon,Armi (96%) | Oggetto tenuto in mano (96%) | Fotocamera (81%) | Fucile (56%)
cellebrite_inseyets,bundle_000521,clean,none,clean,weapon,true,weapon,Fucile (92%) | Spiaggia (71%)
cellebrite_inseyets,bundle_000522,clean,none,clean,weapon,false,non_weapon,
cellebrite_inseyets,bundle_000523,clean,none,clean,weapon,true,weapon,Armi (95%) | Pistola (88%) | Oggetto tenuto in mano (53%)
cellebrite_inseyets,bundle_000524,clean,none,clean,weapon,true,weapon,Fucile (97%) | Coltelli (63%)
cellebrite_inseyets,bundle_000525,clean,none,clean,weapon,true,weapon,Scrittura a mano (89%) | Fucile (80%) | Spiaggia (71%) | Armi (61%) | Pistola (59%)
cellebrite_inseyets,bundle_000526,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_000527,clean,none,clean,weapon,true,weapon,Armi (98%) | Pistola (96%) | Fucile (79%)
cellebrite_inseyets,bundle_000528,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (93%)
cellebrite_inseyets,bundle_000529,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (96%) | Spiaggia (56%)
cellebrite_inseyets,bundle_000530,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (99%) | Oggetto tenuto in mano (54%)
cellebrite_inseyets,bundle_000531,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (92%) | Fucile (83%)
cellebrite_inseyets,bundle_000532,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (96%)
cellebrite_inseyets,bundle_000533,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (97%)
cellebrite_inseyets,bundle_000534,clean,none,clean,weapon,true,weapon,Armi (94%) | Fucile (76%) | Pistola (60%)
cellebrite_inseyets,bundle_000535,clean,none,clean,weapon,true,weapon,Armi (99%) | Fucile (92%) | Spiaggia (63%) | Pistola (62%)
cellebrite_inseyets,bundle_000536,clean,none,clean,weapon,true,weapon,Armi (97%) | Fucile (95%) | Pistola (90%)
cellebrite_inseyets,bundle_000537,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_000538,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (80%) | Fucile (74%) | Oggetto tenuto in mano (65%)
cellebrite_inseyets,bundle_000539,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (98%)
cellebrite_inseyets,bundle_000540,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (92%) | Fucile (89%)
cellebrite_inseyets,bundle_000541,clean,none,clean,weapon,true,weapon,Armi (98%) | Fucile (83%) | Pistola (78%)
cellebrite_inseyets,bundle_000542,clean,none,clean,weapon,true,weapon,Armi (98%) | Fucile (95%) | Pistola (92%)
cellebrite_inseyets,bundle_000543,clean,none,clean,weapon,true,weapon,Armi (99%) | Fucile (97%) | Oggetto tenuto in mano (85%) | Pistola (76%) | Fotocamera (50%)
cellebrite_inseyets,bundle_000544,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (94%)
cellebrite_inseyets,bundle_000545,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (94%)
cellebrite_inseyets,bundle_000546,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (96%) | Fucile (53%)
cellebrite_inseyets,bundle_000547,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (99%) | Fotocamera (65%) | Oggetto tenuto in mano (60%) | Spiaggia (57%)
cellebrite_inseyets,bundle_000548,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (90%) | Oggetto tenuto in mano (63%)
cellebrite_inseyets,bundle_000549,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (84%) | Fucile (60%)
cellebrite_inseyets,bundle_000550,clean,none,clean,weapon,true,weapon,Pistola (98%) | Armi (64%)
cellebrite_inseyets,bundle_000551,clean,none,clean,weapon,true,weapon,Pistola (97%) | Oggetto tenuto in mano (69%) | Gioielli (65%)
cellebrite_inseyets,bundle_000552,clean,none,clean,weapon,true,weapon,Pistola (91%) | Armi (87%)
cellebrite_inseyets,bundle_000553,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (98%) | Oggetto tenuto in mano (95%)
cellebrite_inseyets,bundle_000554,clean,none,clean,weapon,true,weapon,Oggetto tenuto in mano (98%) | Pistola (97%) | Armi (75%) | Tatuaggi (63%) | Spiaggia (54%)
cellebrite_inseyets,bundle_000555,clean,none,clean,weapon,true,weapon,Pistola (100%) | Armi (97%)
cellebrite_inseyets,bundle_000556,clean,none,clean,weapon,false,non_weapon,
cellebrite_inseyets,bundle_000557,clean,none,clean,weapon,true,weapon,Armi (83%) | Fucile (77%) | Pistola (69%)
cellebrite_inseyets,bundle_000558,clean,none,clean,weapon,true,weapon,Pistola (97%) | Armi (77%)
cellebrite_inseyets,bundle_000559,clean,none,clean,weapon,true,weapon,Armi (60%)
cellebrite_inseyets,bundle_000560,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_000561,clean,none,clean,weapon,true,weapon,Pistola (94%) | Armi (72%)
cellebrite_inseyets,bundle_000562,clean,none,clean,weapon,true,weapon,Armi (98%) | Pistola (70%)
cellebrite_inseyets,bundle_000563,clean,none,clean,weapon,false,non_weapon,
cellebrite_inseyets,bundle_000564,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (97%)
cellebrite_inseyets,bundle_000565,clean,none,clean,weapon,true,weapon,Armi (98%) | Pistola (96%) | Valigia (65%)
cellebrite_inseyets,bundle_000566,clean,none,clean,weapon,true,weapon,Pistola (99%) | Armi (94%)
cellebrite_inseyets,bundle_000567,clean,none,clean,weapon,true,weapon,Catture di schermata (94%) | Armi (70%) | Coltelli (55%)
cellebrite_inseyets,bundle_000568,clean,none,clean,weapon,true,weapon,Armi (90%) | Valigia (79%) | Camere d’albergo (71%)
cellebrite_inseyets,bundle_000569,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (91%)
cellebrite_inseyets,bundle_000570,clean,none,clean,weapon,true,weapon,Oggetto tenuto in mano (85%) | Smartphone (75%) | Pistola (71%) | Documenti (65%)
cellebrite_inseyets,bundle_000571,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (81%) | Fucile (51%)
cellebrite_inseyets,bundle_000572,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (98%)
cellebrite_inseyets,bundle_000573,clean,none,clean,weapon,true,weapon,Pistola (99%) | Armi (91%) | Oggetto tenuto in mano (71%) | Fotocamera (68%)
cellebrite_inseyets,bundle_000574,clean,none,clean,weapon,true,weapon,Armi (95%) | Pistola (90%) | Fucile (86%)
cellebrite_inseyets,bundle_000575,clean,none,clean,weapon,true,weapon,Pistola (98%) | Armi (98%)
cellebrite_inseyets,bundle_000576,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_000577,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (94%)
cellebrite_inseyets,bundle_000578,clean,none,clean,weapon,true,weapon,Armi (97%) | Pistola (90%)
cellebrite_inseyets,bundle_000579,clean,none,clean,weapon,true,weapon,Oggetto tenuto in mano (95%) | Armi (93%) | Pistola (91%)
cellebrite_inseyets,bundle_000580,clean,none,clean,weapon,true,weapon,Armi (98%) | Pistola (96%)
cellebrite_inseyets,bundle_000581,clean,none,clean,weapon,true,weapon,Armi (99%) | Fucile (99%) | Fotocamera (72%) | Pistola (71%)
cellebrite_inseyets,bundle_000582,clean,none,clean,weapon,true,weapon,Armi (98%) | Pistola (86%) | Fucile (85%)
cellebrite_inseyets,bundle_000583,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (97%) | Pistola (50%)
cellebrite_inseyets,bundle_000584,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (96%) | Pistola (69%)
cellebrite_inseyets,bundle_000585,clean,none,clean,weapon,true,weapon,Pistola (100%) | Armi (100%)
cellebrite_inseyets,bundle_000586,clean,none,clean,weapon,true,weapon,Armi (100%) | Fucile (86%) | Pistola (54%)
cellebrite_inseyets,bundle_000587,clean,none,clean,weapon,true,weapon,Armi (99%) | Fucile (97%) | Spiaggia (63%)
cellebrite_inseyets,bundle_000588,clean,none,clean,weapon,true,weapon,Pistola (90%) | Armi (90%) | Fucile (84%) | Oggetto tenuto in mano (62%)
cellebrite_inseyets,bundle_000589,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_000590,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (88%) | Fucile (84%) | Oggetto tenuto in mano (52%)
cellebrite_inseyets,bundle_000591,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (99%)
cellebrite_inseyets,bundle_000592,clean,none,clean,weapon,true,weapon,Fucile (99%) | Armi (99%)
cellebrite_inseyets,bundle_000593,clean,none,clean,weapon,true,weapon,Armi (92%) | Pistola (72%)
cellebrite_inseyets,bundle_000594,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (98%) | Spiaggia (56%)
cellebrite_inseyets,bundle_000595,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_000596,clean,none,clean,weapon,true,weapon,Armi (90%)
cellebrite_inseyets,bundle_000597,clean,none,clean,weapon,true,weapon,Armi (99%) | Pistola (95%)
cellebrite_inseyets,bundle_000598,clean,none,clean,weapon,true,weapon,Pistola (100%) | Armi (100%)
cellebrite_inseyets,bundle_000599,clean,none,clean,weapon,false,non_weapon,Spiaggia (51%)
cellebrite_inseyets,bundle_000600,clean,none,clean,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_000601,clean,none,clean,non_weapon,false,non_weapon,Coltelli (95%) | Spiaggia (84%)
cellebrite_inseyets,bundle_000602,clean,none,clean,non_weapon,false,non_weapon,Documenti (51%)
cellebrite_inseyets,bundle_000603,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000604,clean,none,clean,non_weapon,false,non_weapon,Smartphone (50%)
cellebrite_inseyets,bundle_000605,clean,none,clean,non_weapon,false,non_weapon,Spiaggia (99%) | Viso (97%)
cellebrite_inseyets,bundle_000606,clean,none,clean,non_weapon,false,non_weapon,Smartphone (97%) | Documenti (68%)
cellebrite_inseyets,bundle_000607,clean,none,clean,non_weapon,false,non_weapon,Documenti (58%) | Mappe (55%)
cellebrite_inseyets,bundle_000608,clean,none,clean,non_weapon,false,non_weapon,Catture di schermata (69%)
cellebrite_inseyets,bundle_000609,clean,none,clean,non_weapon,false,non_weapon,Catture di schermata (98%) | Smartphone (84%) | Codici a barre e codici QR (75%) | Documenti (56%)
cellebrite_inseyets,bundle_000610,clean,none,clean,non_weapon,false,non_weapon,Catture di schermata (100%)
cellebrite_inseyets,bundle_000611,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_000612,clean,none,clean,non_weapon,false,non_weapon,Denaro (92%) | Targhe (87%) | Oggetto tenuto in mano (63%)
cellebrite_inseyets,bundle_000613,clean,none,clean,non_weapon,false,non_weapon,Bandiere (65%) | Portacontainer (61%)
cellebrite_inseyets,bundle_000614,clean,none,clean,non_weapon,false,non_weapon,Bandiere (95%) | Portacontainer (89%) | Valigia (87%)
cellebrite_inseyets,bundle_000615,clean,none,clean,non_weapon,false,non_weapon,Bandiere (87%)
cellebrite_inseyets,bundle_000616,clean,none,clean,non_weapon,false,non_weapon,Cruscotti dei veicoli (86%) | Oggetto tenuto in mano (62%)
cellebrite_inseyets,bundle_000617,clean,none,clean,non_weapon,false,non_weapon,Oggetto tenuto in mano (80%) | Denaro (51%)
cellebrite_inseyets,bundle_000618,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_000619,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (68%)
cellebrite_inseyets,bundle_000620,clean,none,clean,non_weapon,false,non_weapon,Droga (98%) | Spiaggia (77%)
cellebrite_inseyets,bundle_000621,clean,none,clean,non_weapon,false,non_weapon,Coltelli (91%)
cellebrite_inseyets,bundle_000622,clean,none,clean,non_weapon,false,non_weapon,Oggetto tenuto in mano (55%)
cellebrite_inseyets,bundle_000623,clean,none,clean,non_weapon,false,non_weapon,Droga (50%)
cellebrite_inseyets,bundle_000624,clean,none,clean,non_weapon,false,non_weapon,Droga (97%) | Scrittura a mano (54%)
cellebrite_inseyets,bundle_000625,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Spiaggia (53%)
cellebrite_inseyets,bundle_000626,clean,none,clean,non_weapon,false,non_weapon,Documenti (78%) | Scrittura a mano (68%)
cellebrite_inseyets,bundle_000627,clean,none,clean,non_weapon,false,non_weapon,Smartphone (97%)
cellebrite_inseyets,bundle_000628,clean,none,clean,non_weapon,false,non_weapon,Documenti (61%) | Bandiere (59%)
cellebrite_inseyets,bundle_000629,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000630,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000631,clean,none,clean,non_weapon,false,non_weapon,Oggetto tenuto in mano (99%) | ID foto (99%) | Documenti (96%) | Smartphone (76%) | Viso (74%) | Sigarette (62%)
cellebrite_inseyets,bundle_000632,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000633,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (88%)
cellebrite_inseyets,bundle_000634,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (66%)
cellebrite_inseyets,bundle_000635,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000636,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000637,clean,none,clean,non_weapon,false,non_weapon,Smartphone (91%)
cellebrite_inseyets,bundle_000638,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Fatture (86%)
cellebrite_inseyets,bundle_000639,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%) | Spiaggia (61%)
cellebrite_inseyets,bundle_000640,clean,none,clean,non_weapon,false,non_weapon,Gioielli (56%)
cellebrite_inseyets,bundle_000641,clean,none,clean,non_weapon,false,non_weapon,Gioielli (89%) | Nudità (86%) | Oggetto tenuto in mano (85%)
cellebrite_inseyets,bundle_000642,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000643,clean,none,clean,non_weapon,false,non_weapon,Documenti (97%)
cellebrite_inseyets,bundle_000644,clean,none,clean,non_weapon,false,non_weapon,Denaro (100%)
cellebrite_inseyets,bundle_000645,clean,none,clean,non_weapon,false,non_weapon,Documenti (98%)
cellebrite_inseyets,bundle_000646,clean,none,clean,non_weapon,false,non_weapon,Sigarette (89%) | Documenti (79%) | Oggetto tenuto in mano (68%) | Upskirt (60%)
cellebrite_inseyets,bundle_000647,clean,none,clean,non_weapon,false,non_weapon,Oggetto tenuto in mano (79%) | Sigarette (69%)
cellebrite_inseyets,bundle_000648,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (79%)
cellebrite_inseyets,bundle_000649,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000650,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000651,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000652,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%) | Catture di schermata (63%)
cellebrite_inseyets,bundle_000653,clean,none,clean,non_weapon,false,non_weapon,ID foto (97%) | Fatture (86%) | Scrittura a mano (84%) | Denaro (62%)
cellebrite_inseyets,bundle_000654,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000655,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (58%)
cellebrite_inseyets,bundle_000656,clean,none,clean,non_weapon,false,non_weapon,Viso (73%) | Documenti (70%) | Cibo (55%)
cellebrite_inseyets,bundle_000657,clean,none,clean,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_000658,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (71%)
cellebrite_inseyets,bundle_000659,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_000660,clean,none,clean,non_weapon,false,non_weapon,Droga (60%)
cellebrite_inseyets,bundle_000661,clean,none,clean,non_weapon,false,non_weapon,Viso (100%) | ID foto (99%) | Documenti (98%)
cellebrite_inseyets,bundle_000662,clean,none,clean,non_weapon,false,non_weapon,Documenti (93%)
cellebrite_inseyets,bundle_000663,clean,none,clean,non_weapon,false,non_weapon,Denaro (100%)
cellebrite_inseyets,bundle_000664,clean,none,clean,non_weapon,false,non_weapon,Oggetto tenuto in mano (64%)
cellebrite_inseyets,bundle_000665,clean,none,clean,non_weapon,false,non_weapon,Scrittura a mano (96%) | Gioielli (94%) | Spiaggia (78%) | Documenti (68%)
cellebrite_inseyets,bundle_000666,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Carte di credito (92%)
cellebrite_inseyets,bundle_000667,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (70%)
cellebrite_inseyets,bundle_000668,clean,none,clean,non_weapon,false,non_weapon,Documenti (92%) | Catture di schermata (68%)
cellebrite_inseyets,bundle_000669,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Spiaggia (68%)
cellebrite_inseyets,bundle_000670,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%) | Codici a barre e codici QR (73%)
cellebrite_inseyets,bundle_000671,clean,none,clean,non_weapon,false,non_weapon,Sigarette (99%) | Spiaggia (52%)
cellebrite_inseyets,bundle_000672,clean,none,clean,non_weapon,false,non_weapon,Codici a barre e codici QR (71%) | Fatture (53%)
cellebrite_inseyets,bundle_000673,clean,none,clean,non_weapon,false,non_weapon,Documenti (100%) | Viso (98%) | Smartphone (57%) | Codici a barre e codici QR (55%)
cellebrite_inseyets,bundle_000674,clean,none,clean,non_weapon,false,non_weapon,Droga (99%)
cellebrite_inseyets,bundle_000675,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%) | Viso (98%)
cellebrite_inseyets,bundle_000676,clean,none,clean,non_weapon,false,non_weapon,Documenti (99%) | Carte di credito (82%) | Gioielli (58%)
cellebrite_inseyets,bundle_000677,clean,none,clean,non_weapon,false,non_weapon,Gioielli (69%) | Documenti (50%) | Spiaggia (50%)
