generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,checkpoint_path,checkpoint_sha256,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,size_bytes,extension,created_at
img_00014518__sigma_zero__efficientnet_b0,img_00014518,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014518.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014518.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014518__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 0.5867471098899841, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.4132528603076935, ""weapon"": 0.5867471098899841}, ""adversarial_true_label_probability"": 0.4132528603076935, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 1303, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.992548942565918, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.992548942565918, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.008064692839980125, ""perturbation_norm_l0"": 1385, ""perturbation_norm_l2"": 33.4208869934082, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.992548942565918,0.5867471098899841,True,False,df2c1ea97127964e460e95a568d02b9560512f2d3aa3ad343e5299fbef80e176,283f01903d59cab79d7a39c77d6115f4,98bfff203221dbf5e7d341aa8255c801fd65bdaaaceb48262bd7ff97ed39064e,25c38afc90b2ff570e28de1986f9460d,1385,33.4208869934082,1.0,0.008064692839980125,26348,.png,2026-05-05T19:19:24+00:00
img_00014534__sigma_zero__efficientnet_b0,img_00014534,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014534.png,datasets/splits/clean/fold_3/non_weapon/img_00014534.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014534__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 0.5024487376213074, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.49755120277404785, ""weapon"": 0.5024487376213074}, ""adversarial_true_label_probability"": 0.49755120277404785, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 647, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9804710149765015, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9804710149765015, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.00376230594702065, ""perturbation_norm_l0"": 701, ""perturbation_norm_l2"": 22.008140563964844, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9804710149765015,0.5024487376213074,True,False,9e043e8a13f11a4e2fe69e76fc2184dcb1d09afd094ef5819316456451debcec,2ff17f31f734597463f003bfd8545523,18e7faee306928e54abd3a559d7d127b5c3430b102896b9e55fc9be85e5977e5,fb1ab52a8fb76b189d320ea7133cbf92,701,22.008140563964844,1.0,0.00376230594702065,9596,.png,2026-05-05T19:19:24+00:00
img_00014536__sigma_zero__efficientnet_b0,img_00014536,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014536.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014536.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014536__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 2.2224884693028413e-12, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 2.2224884693028413e-12, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 35426, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9982518553733826, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9982518553733826, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.20463240146636963, ""perturbation_norm_l0"": 52027, ""perturbation_norm_l2"": 140.18434143066406, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9982518553733826,1.0,True,False,629290045668cea23ef0a6af20b81d96fbf4a54e6fee6b7c92fc4e43ea170b75,319c08a394c5340dc95e8000a82faaa9,bb1a1411784f445a19700ed7b21384b59dd89759036ee7e03114f356820e1137,b42de700e263bec765fcc3297e8d9954,52027,140.18434143066406,1.0,0.20463240146636963,138587,.png,2026-05-05T19:19:24+00:00
img_00014537__sigma_zero__efficientnet_b0,img_00014537,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014537.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014537.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014537__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 0.9926175475120544, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.00738245714455843, ""weapon"": 0.9926175475120544}, ""adversarial_true_label_probability"": 0.00738245714455843, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 3853, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9898479580879211, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9898479580879211, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.025424562394618988, ""perturbation_norm_l0"": 4472, ""perturbation_norm_l2"": 58.73332595825195, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9898479580879211,0.9926175475120544,True,False,9d0e2048bd3bcd436afac9ffb108585f92187ca5eef65b4f00b7d35518f3c82d,321879e488f23d22fbb64913bd4dff6a,640880d2218e78d1cf4e9ac1e42f174299c3be920c7380401206b7182967e4a4,968c740061dde084ea9f846474a455f0,4472,58.73332595825195,1.0,0.025424562394618988,33507,.png,2026-05-05T19:19:24+00:00
img_00014542__sigma_zero__efficientnet_b0,img_00014542,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014542.png,datasets/splits/clean/fold_3/non_weapon/img_00014542.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014542__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 0.9999977350234985, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 2.2204499146027956e-06, ""weapon"": 0.9999977350234985}, ""adversarial_true_label_probability"": 2.2204499146027956e-06, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 1665, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.999736487865448, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.999736487865448, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.008744969964027405, ""perturbation_norm_l0"": 1824, ""perturbation_norm_l2"": 32.320228576660156, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.999736487865448,0.9999977350234985,True,False,19a35343a0d8b7be3912e3e83dc182170f79eaad62b71a968262c731f3bdb7d6,346466f628fc920cb7ca0ec0323a6916,4f41f7abf9fb6ab54f0e37d6d76907ab0769d4b113584a2414faf80b9d9841df,b749ba5ba61656e583f246d1e452891b,1824,32.320228576660156,1.0,0.008744969964027405,55270,.png,2026-05-05T19:19:24+00:00
img_00014556__sigma_zero__efficientnet_b0,img_00014556,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014556.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014556.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014556__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 32101, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9799033999443054, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9799033999443054, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.17496329545974731, ""perturbation_norm_l0"": 47285, ""perturbation_norm_l2"": 128.83251953125, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9799033999443054,1.0,True,False,feebd93932ceaa69494f9569ddf15ac22692408de61102b57947161b12ce222e,3e7de9e1b50ac306ed6cc5e57afea9cb,38300baa976a3bf3ac332851b9f7d90bdca236da531d79deeb49ce63daa20e91,87c6ee773365a02bcc3d4867f9857033,47285,128.83251953125,1.0,0.17496329545974731,128379,.png,2026-05-05T19:19:24+00:00
img_00014562__sigma_zero__efficientnet_b0,img_00014562,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014562.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014562.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014562__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 1.4993893568275543e-43, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 1.4993893568275543e-43, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 6916, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9793881177902222, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9793881177902222, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.027666887268424034, ""perturbation_norm_l0"": 7334, ""perturbation_norm_l2"": 51.933204650878906, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9793881177902222,1.0,True,False,b55bbc37fd5617caa0404260bd2a10aea43936560c06b37284ddf028235e033c,402b75363893484eee134d3d520d1820,3b357c71c82b34e73283808d9bd9d03555ec8cd066fd353166a3752f82bad247,5986aceb782c234b301d8bb50eac0fb4,7334,51.933204650878906,1.0,0.027666887268424034,54562,.png,2026-05-05T19:19:24+00:00
img_00014581__sigma_zero__efficientnet_b0,img_00014581,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014581.webp,datasets/splits/clean/fold_3/non_weapon/img_00014581.webp,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014581__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 37902, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9984952211380005, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9984952211380005, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.30902671813964844, ""perturbation_norm_l0"": 67650, ""perturbation_norm_l2"": 191.4365997314453, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9984952211380005,1.0,True,False,1ecfb04b19238720d349c1433c0f8ff1cd730551c803a584e2eb5281e1d5f810,4b83a37c4089166749147625d0f6bbec,3150bb1cb5c9db7171b6f41664c43ca741f526dbb0dbced9a459f595d0ad232f,3195b7597e3ce436dcf8d8018c40fea2,67650,191.4365997314453,1.0,0.30902671813964844,80159,.png,2026-05-05T19:19:24+00:00
img_00014582__sigma_zero__efficientnet_b0,img_00014582,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014582.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014582.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014582__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 1.545799598651003e-26, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 1.545799598651003e-26, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 8135, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.996366024017334, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.996366024017334, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.03903727978467941, ""perturbation_norm_l0"": 9624, ""perturbation_norm_l2"": 60.88871383666992, ""perturbation_norm_linf"": 0.9921568632125854, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.996366024017334,1.0,True,False,e79e815070b098b337a452cc781838ec81da452c28fc236be6151703926db939,4c4aed3ba98b653169972a0ac688ca19,32f4c16677f67e9a3a550b798eccd6f92598d944c674433d9d16664885d9ee8a,15c98dcdd131585359c7f8f1a15395d3,9624,60.88871383666992,0.9921568632125854,0.03903727978467941,61117,.png,2026-05-05T19:19:24+00:00
img_00014603__sigma_zero__efficientnet_b0,img_00014603,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014603.png,datasets/splits/clean/fold_3/non_weapon/img_00014603.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014603__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 5.076953213539248e-35, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 5.076953213539248e-35, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 15046, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9605206251144409, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9605206251144409, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.08726799488067627, ""perturbation_norm_l0"": 18642, ""perturbation_norm_l2"": 101.17562866210938, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9605206251144409,1.0,True,False,6054cbbe6ded172427e53e4d8fbc8b0b28331f9264518584d18c8aa7c489ff2b,547b807a311b1e4f301a602cca0b6cb4,0ba15830d0bdb0fa26edde13c183fb32afc8a63dc8d3224fd6e43a3c3ce533a5,b4c7ea1c5c851a3658695f1da5d9e392,18642,101.17562866210938,1.0,0.08726799488067627,68795,.png,2026-05-05T19:19:24+00:00
img_00014605__sigma_zero__efficientnet_b0,img_00014605,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014605.png,datasets/splits/clean/fold_3/non_weapon/img_00014605.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014605__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 5501, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9814624786376953, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9814624786376953, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.026782101020216942, ""perturbation_norm_l0"": 6036, ""perturbation_norm_l2"": 54.7398796081543, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9814624786376953,1.0,True,False,4e6198c891566902d9c15549565823986a02090d8da859e9c5a7a2f2f0a401c6,559d6992493c35c8586bf0d6d801092f,08866ad643ce977d7ad2577637dd34d33b0c878552a805a1777e91926fef66d5,0541a7fc0d7de9e149c5fd740600d2f4,6036,54.7398796081543,1.0,0.026782101020216942,37654,.png,2026-05-05T19:19:24+00:00
img_00014640__sigma_zero__efficientnet_b0,img_00014640,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014640.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014640.jpeg,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014640__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 1.0, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0, ""weapon"": 1.0}, ""adversarial_true_label_probability"": 0.0, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 7291, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9978126287460327, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9978126287460327, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.02940320037305355, ""perturbation_norm_l0"": 7759, ""perturbation_norm_l2"": 52.498443603515625, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9978126287460327,1.0,True,False,69ada775eb9dfa113d527e31475bfd819db516cfc8a07d21e8ec18a383a364dd,688b430e4476f935a5a1f1b5fb0ff5f5,68827f994b64eb1bfa97596c26fdb77a0dc693f84714238912e6a418c810a871,f483bdfff60e313b7195e6bbdadc6f57,7759,52.498443603515625,1.0,0.02940320037305355,104435,.png,2026-05-05T19:19:24+00:00
img_00014645__sigma_zero__efficientnet_b0,img_00014645,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014645.png,datasets/splits/clean/fold_3/non_weapon/img_00014645.png,attacks/adversarial/sigma_zero/efficientnet_b0/fold_3/non_weapon/img_00014645__sigma_zero__efficientnet_b0.png,adversarial,sigma_zero,"{""adversarial_confidence"": 0.9475708603858948, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.052429188042879105, ""weapon"": 0.9475708603858948}, ""adversarial_true_label_probability"": 0.052429188042879105, ""attack_type"": ""sigma_zero_reference_adv_lib"", ""changed_pixel_count"": 1371, ""converged"": true, ""eta_0"": 1.0, ""grad_norm"": Infinity, ""input_size"": 224, ""metric_space"": ""pixel_[0,1]"", ""optimization_objective"": ""minimal_l0_untargeted_reference_sigma_zero"", ""original_confidence"": 0.9919781684875488, ""original_prediction"": ""non_weapon"", ""original_true_label_probability"": 0.9919781684875488, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.006817470770329237, ""perturbation_norm_l0"": 1474, ""perturbation_norm_l2"": 28.06309700012207, ""perturbation_norm_linf"": 1.0, ""reference_commit"": ""b14f81a3e1c414a573b969b402c99e65bfe2ca33"", ""reference_function"": ""adv_lib.attacks.sigma_zero"", ""reference_library"": ""jeromerony/adversarial-library"", ""sigma"": 0.001, ""steps"": 1000, ""target_model"": ""efficientnet_b0"", ""targeted"": false, ""tau_0"": 0.3, ""tau_factor"": 0.01}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,True,non_weapon,weapon,0.9919781684875488,0.9475708603858948,True,False,a754ea758877df3d55f688c7aa6f8dc0e30d20f5d40382d87432ce3803bee912,69e693fafcb65b26be2e9a96ad6ac87f,9f059ffb69f3876e56201c2d5b6d0e1db0ded3872f95b16219d233983375f729,d9dfb94820bf86fd4dd4d13141f0c8ec,1474,28.06309700012207,1.0,0.006817470770329237,13519,.png,2026-05-05T19:19:24+00:00
