generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,checkpoint_path,checkpoint_sha256,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,attack_iterations,attack_convergence_status,size_bytes,extension,created_at
img_00013526__one_pixel__efficientnet_b0,img_00013526,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013526.jpg,datasets/splits/clean/fold_3/weapon/img_00013526.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013526__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9998520612716675, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.00014789118722546846, ""weapon"": 0.9998520612716675}, ""adversarial_true_label_probability"": 0.9998520612716675, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [655.4890118117958, 363.4833276256512, 245.54589624169634, 247.46693653944277, 172.71115469570213], ""best_rgb"": [246, 247, 173], ""best_x"": 655, ""best_y"": 363, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 4242956329, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9998520612716675, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9998619556427002, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9998619556427002, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0002881512336898595, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 373.83685302734375, ""perturbation_norm_linf"": 237.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9998619556427002,0.9998520612716675,True,True,84411a24420aad56434fa15cea35ff086809af727902e00355459b788b98a687,11048e38ea9d260a2c1c6e15620faa12,fe90005ddfb2d67124207dd23422af42c52efff628062b72bfe2af7d4d32f696,0a49d1db68c73bd27c0ab7be82c75adc,3,373.83685302734375,237.0,0.0002881512336898595,50,not_computed,1442462,.png,2026-05-07T04:12:03+00:00
img_00013531__one_pixel__efficientnet_b0,img_00013531,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013531.jpg,datasets/splits/clean/fold_3/weapon/img_00013531.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013531__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9999939203262329, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 6.06627236265922e-06, ""weapon"": 0.9999939203262329}, ""adversarial_true_label_probability"": 0.9999939203262329, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [792.6595898471278, 628.247983455218, 242.03728718624544, 33.82729844571878, 122.57915304866768], ""best_rgb"": [242, 34, 123], ""best_x"": 793, ""best_y"": 628, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 3009071502, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9999939203262329, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9999940395355225, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9999940395355225, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 6.754557398380712e-05, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 181.09390258789062, ""perturbation_norm_linf"": 171.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9999940395355225,0.9999939203262329,True,True,9981e909424b630f56872193992c6daf7648b7632e20451a55c786e6cb2d8f60,b2c3330f34526efddac5d6fd9db86f31,d231ba9e8ee93c0055f3d0589db3b5b7644e5d1bf92c253ef034dbe4794dbd61,b42c109c8ea813e847efd31ae07569ef,3,181.09390258789062,171.0,6.754557398380712e-05,50,not_computed,1510382,.png,2026-05-07T04:12:03+00:00
img_00013541__one_pixel__efficientnet_b0,img_00013541,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013541.jpg,datasets/splits/clean/fold_3/weapon/img_00013541.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013541__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9999910593032837, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 8.925044312491082e-06, ""weapon"": 0.9999910593032837}, ""adversarial_true_label_probability"": 0.9999910593032837, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [-1.0, -1.0, -1.0, -1.0, -1.0], ""best_rgb"": [-1, -1, -1], ""best_x"": -1, ""best_y"": -1, ""changed_pixel_count"": 0, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 70265952, ""input_size"": 224, ""iterations_used"": 1, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9999910593032837, ""optimizer_message"": ""Optimization terminated successfully."", ""optimizer_success"": true, ""original_confidence"": 0.9999910593032837, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9999910593032837, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0, ""perturbation_norm_l0"": 0, ""perturbation_norm_l2"": 0.0, ""perturbation_norm_linf"": 0.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 201, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9999910593032837,0.9999910593032837,True,True,afdd9050e99b84b5d8696aa33296699cb59db7a48834ff01b9455f6332544b06,3e4caaeee9f874a3f6f6a05f34102b4b,d8af2916719276c5a513661bc9921ede670e52bf2bad424759d9a9fa87b0e762,0c6f90a959079cbdab12157b2b176e40,0,0.0,0.0,0.0,1,not_computed,2559611,.png,2026-05-07T04:12:03+00:00
img_00013552__one_pixel__efficientnet_b0,img_00013552,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013552.jpg,datasets/splits/clean/fold_3/weapon/img_00013552.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013552__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9999550580978394, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 4.48867904196959e-05, ""weapon"": 0.9999550580978394}, ""adversarial_true_label_probability"": 0.9999550580978394, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [627.567981614842, 694.1570361561421, 18.346552253934163, 7.599389385821738, 3.8094753696693573], ""best_rgb"": [18, 8, 4], ""best_x"": 628, ""best_y"": 694, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 3019891731, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9999550580978394, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9999676942825317, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9999676942825317, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.00016604085976723582, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 379.9421081542969, ""perturbation_norm_linf"": 224.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9999676942825317,0.9999550580978394,True,True,c7dd4fe28e5033173a5de5d6553a1f532c2f68b0274076cca995ee2ef097e438,7d975e1869b74007dbc409e562351f12,219770d3f44bd4d461565d65c68759519b473fa968153ab980fa5abc98eb988b,b3037feaea1fd6135ac6be5e32e1f2ba,3,379.9421081542969,224.0,0.00016604085976723582,50,not_computed,1361330,.png,2026-05-07T04:12:03+00:00
img_00013553__one_pixel__efficientnet_b0,img_00013553,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013553.jpg,datasets/splits/clean/fold_3/weapon/img_00013553.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013553__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9976934790611267, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.002306516282260418, ""weapon"": 0.9976934790611267}, ""adversarial_true_label_probability"": 0.9976934790611267, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [418.6924225906111, 265.00173072959996, 154.52461874970942, 6.014308096365596, 158.4709340382536], ""best_rgb"": [155, 6, 158], ""best_x"": 419, ""best_y"": 265, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 2959604557, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9976934790611267, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9980280995368958, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9980280995368958, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.00012301586684770882, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 150.1665802001953, ""perturbation_norm_linf"": 147.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9980280995368958,0.9976934790611267,True,True,ce199d0d12f83e19fc8ca8452aff9e536f4f30cea392cd28b97ee7035ce9294d,e642fd3b5142d05b354a41894606f63b,43d7ba5ec1c790f580d7e8091ed70d3ffbeb35cd17381df828f8a05e5cbbc270,69acb564470b09608b55ef9859ab38df,3,150.1665802001953,147.0,0.00012301586684770882,50,not_computed,809525,.png,2026-05-07T04:12:03+00:00
img_00013557__one_pixel__efficientnet_b0,img_00013557,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013557.jpg,datasets/splits/clean/fold_3/weapon/img_00013557.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013557__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.974022626876831, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.025977421551942825, ""weapon"": 0.974022626876831}, ""adversarial_true_label_probability"": 0.974022626876831, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [498.6652169512111, 951.2996514533321, 4.4071707313294155, 5.925978609158619, 0.940712654153927], ""best_rgb"": [4, 6, 1], ""best_x"": 499, ""best_y"": 951, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 2864751440, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.974022626876831, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9758501648902893, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9758501648902893, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.00030970689840614796, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 435.3366394042969, ""perturbation_norm_linf"": 254.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9758501648902893,0.974022626876831,True,True,67e888fe925ed66f6cdb47325bc387035b9bb13d44ad86dbfaec9bf14cf43f62,5a8a52a01f53199c57af7c81cc78a0d7,70481799a9565472b75db99d3815016270b9aa1a3c7192e0eae56585571ca698,0da56d711dca24f0022710fd859d35cc,3,435.3366394042969,254.0,0.00030970689840614796,50,not_computed,1103050,.png,2026-05-07T04:12:03+00:00
img_00013563__one_pixel__efficientnet_b0,img_00013563,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013563.jpg,datasets/splits/clean/fold_3/weapon/img_00013563.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013563__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9530515074729919, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.04694846644997597, ""weapon"": 0.9530515074729919}, ""adversarial_true_label_probability"": 0.9530515074729919, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [750.5352512379353, 210.92151664890878, 96.20978704953933, 226.92799508144674, 156.17529632645454], ""best_rgb"": [96, 227, 156], ""best_x"": 751, ""best_y"": 211, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 4094203402, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9530515074729919, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9551313519477844, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9551313519477844, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0001234266528626904, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 278.43310546875, ""perturbation_norm_linf"": 220.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9551313519477844,0.9530515074729919,True,True,dd5e3e29a99ede3cad2472d2c969c30f240abce7f703c8c491f012cc7e689a60,0e84971c59d0ddf7c663d10824ce3dde,53c9883be9e515ff83bbdc135ae45bed3fb80a3c87a85d8f0b77e2c260cd20ba,afc1a62e28eeafc38802b3f2b68517c1,3,278.43310546875,220.0,0.0001234266528626904,50,not_computed,1177403,.png,2026-05-07T04:12:03+00:00
img_00013572__one_pixel__efficientnet_b0,img_00013572,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013572.jpg,datasets/splits/clean/fold_3/weapon/img_00013572.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013572__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9999816417694092, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 1.8379909306531772e-05, ""weapon"": 0.9999816417694092}, ""adversarial_true_label_probability"": 0.9999816417694092, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [902.4764720060595, 167.58576801281174, 141.74261125991717, 67.67129804195429, 90.23458482153782], ""best_rgb"": [142, 68, 90], ""best_x"": 902, ""best_y"": 168, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 1844035179, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9999816417694092, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9999819993972778, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9999819993972778, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.00010226779704680666, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 222.93272399902344, ""perturbation_norm_linf"": 161.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9999819993972778,0.9999816417694092,True,True,2139c2e6d3e4c8c14c58074b51793099709a6092029dec666b0979ee687cc4b1,9ada5ad4811ed912edbe784e5d1d3a76,6eeba35a62841c1fbfe7850e7e31c3a97fc2605f45187599b8408291e9f2e4de,448595638e259c8a16029980664aa76e,3,222.93272399902344,161.0,0.00010226779704680666,50,not_computed,1526507,.png,2026-05-07T04:12:03+00:00
img_00013579__one_pixel__efficientnet_b0,img_00013579,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013579.jpg,datasets/splits/clean/fold_3/weapon/img_00013579.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013579__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9840055704116821, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.01599440723657608, ""weapon"": 0.9840055704116821}, ""adversarial_true_label_probability"": 0.9840055704116821, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [400.7469381264877, 419.48095089925937, 231.3625663930804, 251.18833097949573, 243.13198810756413], ""best_rgb"": [231, 251, 243], ""best_x"": 401, ""best_y"": 419, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 3290396168, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9840055704116821, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9868375658988953, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9868375658988953, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0003614583401940763, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 400.6968994140625, ""perturbation_norm_linf"": 234.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9868375658988953,0.9840055704116821,True,True,78f2458a0bcf4e03a50e80ed2017149d28396ade08970d8226741240b9fe54bc,a44439a6e26d5fb1dbacbb1ab93b7208,269b612a0be7df9932871c85671a4bd377ff69544e8477319ab6d4c4c24c5d38,08707375957e2fb3aa5b9c420836ef98,3,400.6968994140625,234.0,0.0003614583401940763,50,not_computed,892105,.png,2026-05-07T04:12:03+00:00
img_00013587__one_pixel__efficientnet_b0,img_00013587,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013587.jpg,datasets/splits/clean/fold_3/weapon/img_00013587.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013587__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9962759017944336, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.0037241317331790924, ""weapon"": 0.9962759017944336}, ""adversarial_true_label_probability"": 0.9962759017944336, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [848.621565223566, 528.4416009087156, 49.53992348579541, 206.9116532534925, 189.6533466384785], ""best_rgb"": [50, 207, 190], ""best_x"": 849, ""best_y"": 528, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 1619480421, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9962759017944336, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9964295029640198, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9964295029640198, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 9.619680349715054e-05, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 251.70419311523438, ""perturbation_norm_linf"": 183.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9964295029640198,0.9962759017944336,True,True,90e59a649994140e752227ba227dd54fc45c5acd82f7bc1de94495bd39896d7a,bf3a35327baf827dde3ff98c90e16d2e,9b216593950dc3aef2e6cfcb15cfabae5c01e1eadec152fab7888134a5891473,ef62267af3273f6b5cd99c79cf78c13b,3,251.70419311523438,183.0,9.619680349715054e-05,50,not_computed,1488987,.png,2026-05-07T04:12:03+00:00
img_00013593__one_pixel__efficientnet_b0,img_00013593,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013593.jpg,datasets/splits/clean/fold_3/weapon/img_00013593.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013593__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9999802112579346, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 1.9822135072899982e-05, ""weapon"": 0.9999802112579346}, ""adversarial_true_label_probability"": 0.9999802112579346, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [109.11857355661584, 244.2986591051549, 247.8780091869887, 227.1222101882272, 159.035342020715], ""best_rgb"": [248, 227, 159], ""best_x"": 109, ""best_y"": 244, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 3721793294, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9999802112579346, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9999815225601196, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9999815225601196, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.0005870370659977198, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 371.9059143066406, ""perturbation_norm_linf"": 248.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9999815225601196,0.9999802112579346,True,True,a3126d1bff4831bfcc2b9b0cd57360241ea76d957623780b38ff94d44f659db2,f025f2ec534a3352320f062ee80226cb,b1131e571f7164de93c4724936dd688a26ed1a2470b31ba01eec01fc20f87e44,cfea2a1807448e68c192168d848659f9,3,371.9059143066406,248.0,0.0005870370659977198,50,not_computed,598187,.png,2026-05-07T04:12:03+00:00
img_00013601__one_pixel__efficientnet_b0,img_00013601,fold_3,weapon,04_telegram_youtube,telegram_youtube,,images/img_00013601.jpg,datasets/splits/clean/fold_3/weapon/img_00013601.jpg,attacks/adversarial/one_pixel/efficientnet_b0/fold_3/weapon/img_00013601__one_pixel__efficientnet_b0.png,adversarial,one_pixel,"{""adversarial_confidence"": 0.9897478818893433, ""adversarial_prediction"": ""weapon"", ""adversarial_probabilities"": {""non_weapon"": 0.010252113454043865, ""weapon"": 0.9897478818893433}, ""adversarial_true_label_probability"": 0.9897478818893433, ""attack_type"": ""differential_evolution_one_pixel"", ""base_seed"": 42, ""best_candidate"": [594.6112432283697, 676.6514266185125, 157.29075962211797, 234.2499567760725, 203.75655613134143], ""best_rgb"": [157, 234, 204], ""best_x"": 595, ""best_y"": 677, ""changed_pixel_count"": 1, ""converged"": false, ""effective_population_size"": 100, ""image_seed"": 652369094, ""input_size"": 224, ""iterations_used"": 50, ""max_iterations"": 50, ""metric_space"": ""pixel_[0,255]"", ""optimization_objective"": ""minimize_true_label_probability"", ""optimizer_fun"": 0.9897478818893433, ""optimizer_message"": ""Maximum number of iterations has been exceeded."", ""optimizer_success"": false, ""original_confidence"": 0.9902724623680115, ""original_prediction"": ""weapon"", ""original_true_label_probability"": 0.9902724623680115, ""output_format"": ""PNG"", ""perturbation_mean_abs"": 0.00014088934403844178, ""perturbation_norm_l0"": 3, ""perturbation_norm_l2"": 289.6152648925781, ""perturbation_norm_linf"": 199.0, ""polish"": false, ""population_size"": 20, ""queries_used"": 5101, ""search_dimension"": 5, ""search_space"": ""x_y_rgb"", ""target_model"": ""efficientnet_b0"", ""updating"": ""immediate"", ""workers"": 1}",efficientnet_b0,model_dependent,models/checkpoints/efficientnet_b0/fold_3.pt,f69a156a8ad2b85cd7385c2cce5c7590393837622388928aa398520e7fafb963,False,weapon,weapon,0.9902724623680115,0.9897478818893433,True,True,dcd5e64630c3b8bd2a52af3d23af96d58bd5ebd47d5e858e098dde45c35f4271,3badb90788d6017734457179272a5e34,85adb62e311736bebbdbf1fe031d6b8be13d95f410aceaf0410760e0b98e8792,cc9f3f8cbf402b49d6e4ce23d4efbdb1,3,289.6152648925781,199.0,0.00014088934403844178,50,not_computed,1512957,.png,2026-05-07T04:12:03+00:00
