tool_name,bundle_id,sample_type,attack_family,attack_name,final_label,weapon_detected,normalized_prediction,firearm_bookmark,secondary_weapon_bookmarks
griffeye,bundle_002258,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002259,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002260,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002261,perturbed,adversarial,color_shift,weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002262,perturbed,adversarial,color_shift,weapon,false,non_weapon,false,
griffeye,bundle_002263,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002264,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002265,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002266,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002267,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002268,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002269,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002270,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002271,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002272,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002273,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002274,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002275,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002276,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002277,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002278,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002279,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002280,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002281,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002282,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002283,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002284,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002285,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002286,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002287,perturbed,adversarial,color_shift,weapon,false,non_weapon,false,
griffeye,bundle_002288,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002289,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002290,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002291,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002292,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002293,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002294,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002295,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002296,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002297,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002298,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002299,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002300,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002301,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002302,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002303,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002304,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002305,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002306,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002307,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002308,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002309,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002310,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002311,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002312,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002313,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002314,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002315,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002316,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002317,perturbed,adversarial,color_shift,non_weapon,true,weapon,true,
griffeye,bundle_002318,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002319,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002320,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002321,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002322,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002323,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002324,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002325,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002326,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002327,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002328,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002329,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002330,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002331,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002332,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002333,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002334,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002335,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002336,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002337,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002338,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002339,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002340,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002341,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002342,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002343,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002344,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002345,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002346,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002347,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002348,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002349,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002350,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002351,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002352,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002353,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002354,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002355,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002356,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002357,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002358,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002359,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002360,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002361,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002362,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002363,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002364,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002365,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002366,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002367,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002368,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002369,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002370,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002371,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002372,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002373,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002374,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002375,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002376,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002377,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002378,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002379,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002380,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002381,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002382,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002383,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002384,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002385,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002386,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002387,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002388,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002389,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002390,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002391,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002392,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002393,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002394,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002395,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002396,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002397,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002398,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002399,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002400,perturbed,adversarial,color_shift,non_weapon,false,non_weapon,false,
griffeye,bundle_002401,perturbed,adversarial,color_shift,weapon,false,non_weapon,false,
griffeye,bundle_002402,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002403,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002404,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002405,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002406,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002407,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002408,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002409,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002410,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002411,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002412,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002413,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002414,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002415,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002416,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002417,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002418,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002419,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002420,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002421,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002422,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002423,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002424,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002425,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Violence/Explosive Weapon
griffeye,bundle_002426,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002427,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002428,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002429,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002430,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002431,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002432,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002433,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002434,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Violence/Explosive Weapon | CORE/Military/Military Equipment
griffeye,bundle_002435,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Violence/Explosive Weapon | CORE/Military/Military Equipment
griffeye,bundle_002436,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002437,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002438,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002439,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002440,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002441,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002442,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002443,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002444,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002445,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002446,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002447,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002448,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002449,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002450,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002451,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002452,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002453,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002454,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002455,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002456,perturbed,adversarial,color_shift,weapon,false,non_weapon,false,
griffeye,bundle_002457,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002458,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002459,perturbed,adversarial,color_shift,weapon,false,non_weapon,false,
griffeye,bundle_002460,perturbed,adversarial,color_shift,weapon,false,non_weapon,false,
griffeye,bundle_002461,perturbed,adversarial,color_shift,weapon,false,non_weapon,false,
griffeye,bundle_002462,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002463,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002464,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002465,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002466,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002467,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002468,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002469,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002470,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002471,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002472,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002473,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002474,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002475,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002476,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002477,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002478,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002479,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002480,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002481,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002482,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002483,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002484,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002485,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002486,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002487,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002488,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002489,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002490,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002491,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002492,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002493,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002494,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002495,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002496,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002497,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002498,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002499,perturbed,adversarial,color_shift,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_002500,perturbed,adversarial,color_shift,weapon,true,weapon,true,
griffeye,bundle_002501,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002502,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002503,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002504,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002505,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002506,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002507,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002508,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002509,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002510,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002511,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002512,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002513,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002514,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_002515,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002516,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002517,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002518,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002519,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002520,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002521,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002522,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002523,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002524,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002525,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002526,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002527,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002528,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002529,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002530,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002531,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002532,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002533,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002534,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002535,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002536,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002537,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002538,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002539,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002540,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002541,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002542,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002543,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002544,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002545,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002546,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002547,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002548,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002549,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002550,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002551,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002552,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002553,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002554,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002555,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002556,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002557,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002558,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002559,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002560,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002561,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002562,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002563,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002564,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002565,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002566,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002567,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002568,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002569,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002570,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002571,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002572,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
griffeye,bundle_002573,perturbed,adversarial,fgsm,non_weapon,false,non_weapon,false,
