run_tag,created_at,candidate_id,manual_selected,selection_rank,reviewer_id,review_timestamp,selection_action,selection_notes,requested_cases_for_attack,evaluated_model,evaluation_fold,sample_type,attack_family,attack_name,final_label,prediction,confidence,correct,clean_correct,original_image_id,generated_image_id,sample_id,image_relative_path,clean_relative_path,perturbed_relative_path,sha256_original,sha256_perturbed,md5_original,md5_perturbed
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_2__fgsm__img_00014733_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_2,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7703846096992493,True,True,img_00014733,img_00014733__fgsm__efficientnet_b0,img_00014733__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_2/non_weapon/img_00014733__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00000815_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,weapon,weapon,0.7696821689605713,True,True,img_00000815,img_00000815__fgsm__efficientnet_b0,img_00000815__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/weapon/img_00000815__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_2__fgsm__img_00001524_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_2,perturbed,adversarial,fgsm,weapon,weapon,0.7693984508514404,True,True,img_00001524,img_00001524__fgsm__efficientnet_b0,img_00001524__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_2/weapon/img_00001524__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00014520_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,weapon,weapon,0.7678360939025879,True,True,img_00014520,img_00014520__fgsm__efficientnet_b0,img_00014520__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/weapon/img_00014520__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00015219_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7665071487426758,True,True,img_00015219,img_00015219__fgsm__efficientnet_b0,img_00015219__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/non_weapon/img_00015219__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00013616_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7648352384567261,True,True,img_00013616,img_00013616__fgsm__efficientnet_b0,img_00013616__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/non_weapon/img_00013616__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00014887_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7579254508018494,True,True,img_00014887,img_00014887__fgsm__efficientnet_b0,img_00014887__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/non_weapon/img_00014887__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00013618_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7571707367897034,True,True,img_00013618,img_00013618__fgsm__efficientnet_b0,img_00013618__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/non_weapon/img_00013618__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00014851_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7550613880157471,True,True,img_00014851,img_00014851__fgsm__efficientnet_b0,img_00014851__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/non_weapon/img_00014851__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00015277_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.753093421459198,True,True,img_00015277,img_00015277__fgsm__efficientnet_b0,img_00015277__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/non_weapon/img_00015277__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00000567_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,weapon,weapon,0.7514020800590515,True,True,img_00000567,img_00000567__fgsm__efficientnet_b0,img_00000567__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/weapon/img_00000567__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00012955_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,weapon,weapon,0.7506722211837769,True,True,img_00012955,img_00012955__fgsm__efficientnet_b0,img_00012955__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/weapon/img_00012955__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_5__fgsm__img_00012900_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_5,perturbed,adversarial,fgsm,weapon,weapon,0.7500616312026978,True,True,img_00012900,img_00012900__fgsm__efficientnet_b0,img_00012900__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_5/weapon/img_00012900__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00014487_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7500550150871277,True,True,img_00014487,img_00014487__fgsm__efficientnet_b0,img_00014487__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/non_weapon/img_00014487__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00014438_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,weapon,weapon,0.7470429539680481,True,True,img_00014438,img_00014438__fgsm__efficientnet_b0,img_00014438__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/weapon/img_00014438__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00004531_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,weapon,weapon,0.7443735003471375,True,True,img_00004531,img_00004531__fgsm__efficientnet_b0,img_00004531__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/weapon/img_00004531__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_5__fgsm__img_00014679_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_5,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7422789931297302,True,True,img_00014679,img_00014679__fgsm__efficientnet_b0,img_00014679__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_5/non_weapon/img_00014679__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00013559_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7411565780639648,True,True,img_00013559,img_00013559__fgsm__efficientnet_b0,img_00013559__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/non_weapon/img_00013559__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00014572_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.740546703338623,True,True,img_00014572,img_00014572__fgsm__efficientnet_b0,img_00014572__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/non_weapon/img_00014572__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00000528_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,weapon,weapon,0.7381003499031067,True,True,img_00000528,img_00000528__fgsm__efficientnet_b0,img_00000528__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/weapon/img_00000528__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00000149_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,weapon,weapon,0.7368975877761841,True,True,img_00000149,img_00000149__fgsm__efficientnet_b0,img_00000149__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/weapon/img_00000149__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00000142_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,weapon,weapon,0.7356514930725098,True,True,img_00000142,img_00000142__fgsm__efficientnet_b0,img_00000142__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/weapon/img_00000142__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00014978_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7351488471031189,True,True,img_00014978,img_00014978__fgsm__efficientnet_b0,img_00014978__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/non_weapon/img_00014978__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00015275_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7341601848602295,True,True,img_00015275,img_00015275__fgsm__efficientnet_b0,img_00015275__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/non_weapon/img_00015275__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00014657_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7336771488189697,True,True,img_00014657,img_00014657__fgsm__efficientnet_b0,img_00014657__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/non_weapon/img_00014657__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_2__fgsm__img_00012936_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_2,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7322995066642761,True,True,img_00012936,img_00012936__fgsm__efficientnet_b0,img_00012936__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_2/non_weapon/img_00012936__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00014985_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7311251759529114,True,True,img_00014985,img_00014985__fgsm__efficientnet_b0,img_00014985__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/non_weapon/img_00014985__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00015020_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7271726131439209,True,True,img_00015020,img_00015020__fgsm__efficientnet_b0,img_00015020__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/non_weapon/img_00015020__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00000162_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,weapon,weapon,0.7268523573875427,True,True,img_00000162,img_00000162__fgsm__efficientnet_b0,img_00000162__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/weapon/img_00000162__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00014403_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,weapon,weapon,0.7265726923942566,True,True,img_00014403,img_00014403__fgsm__efficientnet_b0,img_00014403__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/weapon/img_00014403__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_2__fgsm__img_00014476_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_2,perturbed,adversarial,fgsm,weapon,weapon,0.7263600826263428,True,True,img_00014476,img_00014476__fgsm__efficientnet_b0,img_00014476__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_2/weapon/img_00014476__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00000650_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,weapon,weapon,0.723208487033844,True,True,img_00000650,img_00000650__fgsm__efficientnet_b0,img_00000650__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/weapon/img_00000650__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00014582_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7211368083953857,True,True,img_00014582,img_00014582__fgsm__efficientnet_b0,img_00014582__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/non_weapon/img_00014582__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00015010_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7207107543945312,True,True,img_00015010,img_00015010__fgsm__efficientnet_b0,img_00015010__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/non_weapon/img_00015010__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00014420_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,weapon,weapon,0.7204510569572449,True,True,img_00014420,img_00014420__fgsm__efficientnet_b0,img_00014420__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/weapon/img_00014420__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_2__fgsm__img_00014656_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_2,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7201080322265625,True,True,img_00014656,img_00014656__fgsm__efficientnet_b0,img_00014656__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_2/non_weapon/img_00014656__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00013585_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,weapon,weapon,0.7175969481468201,True,True,img_00013585,img_00013585__fgsm__efficientnet_b0,img_00013585__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/weapon/img_00013585__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_5__fgsm__img_00014451_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_5,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7169733047485352,True,True,img_00014451,img_00014451__fgsm__efficientnet_b0,img_00014451__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_5/non_weapon/img_00014451__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00000816_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,weapon,weapon,0.7167136669158936,True,True,img_00000816,img_00000816__fgsm__efficientnet_b0,img_00000816__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/weapon/img_00000816__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00013119_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,weapon,weapon,0.7154322862625122,True,True,img_00013119,img_00013119__fgsm__efficientnet_b0,img_00013119__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/weapon/img_00013119__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00014843_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7154279351234436,True,True,img_00014843,img_00014843__fgsm__efficientnet_b0,img_00014843__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/non_weapon/img_00014843__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00014875_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7153927683830261,True,True,img_00014875,img_00014875__fgsm__efficientnet_b0,img_00014875__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/non_weapon/img_00014875__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_2__fgsm__img_00015069_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_2,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7149230241775513,True,True,img_00015069,img_00015069__fgsm__efficientnet_b0,img_00015069__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_2/non_weapon/img_00015069__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00014670_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.713991641998291,True,True,img_00014670,img_00014670__fgsm__efficientnet_b0,img_00014670__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/non_weapon/img_00014670__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00000016_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,weapon,weapon,0.7138616442680359,True,True,img_00000016,img_00000016__fgsm__efficientnet_b0,img_00000016__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/weapon/img_00000016__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_2__fgsm__img_00000605_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_2,perturbed,adversarial,fgsm,weapon,weapon,0.713539183139801,True,True,img_00000605,img_00000605__fgsm__efficientnet_b0,img_00000605__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_2/weapon/img_00000605__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_3__fgsm__img_00000354_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_3,perturbed,adversarial,fgsm,weapon,weapon,0.7122699022293091,True,True,img_00000354,img_00000354__fgsm__efficientnet_b0,img_00000354__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_3/weapon/img_00000354__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_4__fgsm__img_00014856_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_4,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7122482657432556,True,True,img_00014856,img_00014856__fgsm__efficientnet_b0,img_00014856__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_4/non_weapon/img_00014856__fgsm__efficientnet_b0.png,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:45:54+00:00,efficientnet_b0__fold_1__fgsm__img_00015169_fgsm_efficientnet_b0,False,,,,,,3,efficientnet_b0,fold_1,perturbed,adversarial,fgsm,non_weapon,non_weapon,0.7066584825515747,True,True,img_00015169,img_00015169__fgsm__efficientnet_b0,img_00015169__fgsm__efficientnet_b0,attacks/adversarial/fgsm/efficientnet_b0/fold_1/non_weapon/img_00015169__fgsm__efficientnet_b0.png,,,,,,
