run_tag,created_at,candidate_id,manual_selected,selection_rank,reviewer_id,review_timestamp,selection_action,selection_notes,group_field,group_name,requested_cases_for_group,requested_cases_for_attack,case_bucket,xai_selection_reason,xai_priority_label,evaluated_model,evaluation_fold,sample_type,attack_family,attack_name,final_label,prediction,confidence,correct,clean_correct,original_image_id,generated_image_id,sample_id,image_relative_path,clean_relative_path,perturbed_relative_path,sha256_original,sha256_perturbed,md5_original,md5_perturbed
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00014388,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9996432065963744,True,True,img_00014388,img_00014388,img_00014388,datasets/splits/clean/fold_5/weapon/img_00014388.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00014380,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9996380805969238,True,True,img_00014380,img_00014380,img_00014380,datasets/splits/clean/fold_5/weapon/img_00014380.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00014441,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9996322393417358,True,True,img_00014441,img_00014441,img_00014441,datasets/splits/clean/fold_4/weapon/img_00014441.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00010394,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.9996304512023926,True,True,img_00010394,img_00010394,img_00010394,datasets/splits/clean/fold_3/weapon/img_00010394.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00013567,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9996261596679688,True,True,img_00013567,img_00013567,img_00013567,datasets/splits/clean/fold_5/weapon/img_00013567.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00000040,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9996219873428344,True,True,img_00000040,img_00000040,img_00000040,datasets/splits/clean/fold_4/weapon/img_00000040.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__clean_correct_weapon__clean__img_00013143,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_1,clean,none,clean,weapon,weapon,0.9996138215065002,True,True,img_00013143,img_00013143,img_00013143,datasets/splits/clean/fold_1/weapon/img_00013143.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__clean_correct_weapon__clean__img_00014447,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_1,clean,none,clean,weapon,weapon,0.9996138215065002,True,True,img_00014447,img_00014447,img_00014447,datasets/splits/clean/fold_1/weapon/img_00014447.webp,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00013631,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.999606192111969,True,True,img_00013631,img_00013631,img_00013631,datasets/splits/clean/fold_3/weapon/img_00013631.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00012744,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.999601423740387,True,True,img_00012744,img_00012744,img_00012744,datasets/splits/clean/fold_2/weapon/img_00012744.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00014500,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.9995923638343812,True,True,img_00014500,img_00014500,img_00014500,datasets/splits/clean/fold_2/weapon/img_00014500.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00009539,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.99956876039505,True,True,img_00009539,img_00009539,img_00009539,datasets/splits/clean/fold_3/weapon/img_00009539.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00013573,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.999567687511444,True,True,img_00013573,img_00013573,img_00013573,datasets/splits/clean/fold_4/weapon/img_00013573.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00014367,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.9995483756065368,True,True,img_00014367,img_00014367,img_00014367,datasets/splits/clean/fold_2/weapon/img_00014367.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00000646,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.9995360374450684,True,True,img_00000646,img_00000646,img_00000646,datasets/splits/clean/fold_3/weapon/img_00000646.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00014383,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.9995304346084596,True,True,img_00014383,img_00014383,img_00014383,datasets/splits/clean/fold_2/weapon/img_00014383.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00013133,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.999526858329773,True,True,img_00013133,img_00013133,img_00013133,datasets/splits/clean/fold_4/weapon/img_00013133.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00013569,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9995265007019044,True,True,img_00013569,img_00013569,img_00013569,datasets/splits/clean/fold_5/weapon/img_00013569.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00013633,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.9995256662368774,True,True,img_00013633,img_00013633,img_00013633,datasets/splits/clean/fold_2/weapon/img_00013633.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00009542,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.9995183944702148,True,True,img_00009542,img_00009542,img_00009542,datasets/splits/clean/fold_2/weapon/img_00009542.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00013584,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9995155334472656,True,True,img_00013584,img_00013584,img_00013584,datasets/splits/clean/fold_5/weapon/img_00013584.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00001525,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.9995150566101074,True,True,img_00001525,img_00001525,img_00001525,datasets/splits/clean/fold_2/weapon/img_00001525.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00000150,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9995028972625732,True,True,img_00000150,img_00000150,img_00000150,datasets/splits/clean/fold_4/weapon/img_00000150.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00000327,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9994964599609376,True,True,img_00000327,img_00000327,img_00000327,datasets/splits/clean/fold_4/weapon/img_00000327.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__clean_correct_weapon__clean__img_00000648,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_1,clean,none,clean,weapon,weapon,0.999487042427063,True,True,img_00000648,img_00000648,img_00000648,datasets/splits/clean/fold_1/weapon/img_00000648.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00000168,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9994866847991944,True,True,img_00000168,img_00000168,img_00000168,datasets/splits/clean/fold_5/weapon/img_00000168.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00013520,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.9994837045669556,True,True,img_00013520,img_00013520,img_00013520,datasets/splits/clean/fold_3/weapon/img_00013520.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00000340,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9994804263114928,True,True,img_00000340,img_00000340,img_00000340,datasets/splits/clean/fold_5/weapon/img_00000340.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00013012,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.9994800686836244,True,True,img_00013012,img_00013012,img_00013012,datasets/splits/clean/fold_2/weapon/img_00013012.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00012685,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.999479353427887,True,True,img_00012685,img_00012685,img_00012685,datasets/splits/clean/fold_3/weapon/img_00012685.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00014522,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9994649291038512,True,True,img_00014522,img_00014522,img_00014522,datasets/splits/clean/fold_5/weapon/img_00014522.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00012810,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9994648098945618,True,True,img_00012810,img_00012810,img_00012810,datasets/splits/clean/fold_5/weapon/img_00012810.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__clean_correct_weapon__clean__img_00013535,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_1,clean,none,clean,weapon,weapon,0.9994634985923768,True,True,img_00013535,img_00013535,img_00013535,datasets/splits/clean/fold_1/weapon/img_00013535.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00000484,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.9994595646858216,True,True,img_00000484,img_00000484,img_00000484,datasets/splits/clean/fold_3/weapon/img_00000484.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__clean_correct_weapon__clean__img_00013534,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_2,clean,none,clean,weapon,weapon,0.9994577765464784,True,True,img_00013534,img_00013534,img_00013534,datasets/splits/clean/fold_2/weapon/img_00013534.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__clean_correct_weapon__clean__img_00010548,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_1,clean,none,clean,weapon,weapon,0.9994495511054992,True,True,img_00010548,img_00010548,img_00010548,datasets/splits/clean/fold_1/weapon/img_00010548.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00000480,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.99944669008255,True,True,img_00000480,img_00000480,img_00000480,datasets/splits/clean/fold_4/weapon/img_00000480.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00000035,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9994428753852844,True,True,img_00000035,img_00000035,img_00000035,datasets/splits/clean/fold_4/weapon/img_00000035.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__clean_correct_weapon__clean__img_00013583,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_1,clean,none,clean,weapon,weapon,0.9994254112243652,True,True,img_00013583,img_00013583,img_00013583,datasets/splits/clean/fold_1/weapon/img_00013583.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__clean_correct_weapon__clean__img_00012721,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_1,clean,none,clean,weapon,weapon,0.9994174242019652,True,True,img_00012721,img_00012721,img_00012721,datasets/splits/clean/fold_1/weapon/img_00012721.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00000650,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9994169473648072,True,True,img_00000650,img_00000650,img_00000650,datasets/splits/clean/fold_4/weapon/img_00000650.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00000147,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.99940025806427,True,True,img_00000147,img_00000147,img_00000147,datasets/splits/clean/fold_3/weapon/img_00000147.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00000130,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9993958473205566,True,True,img_00000130,img_00000130,img_00000130,datasets/splits/clean/fold_4/weapon/img_00000130.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00000160,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.9993610978126526,True,True,img_00000160,img_00000160,img_00000160,datasets/splits/clean/fold_3/weapon/img_00000160.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00012630,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.9993407130241394,True,True,img_00012630,img_00012630,img_00012630,datasets/splits/clean/fold_3/weapon/img_00012630.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00013140,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.999338924884796,True,True,img_00013140,img_00013140,img_00013140,datasets/splits/clean/fold_4/weapon/img_00013140.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00000567,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.9992996454238892,True,True,img_00000567,img_00000567,img_00000567,datasets/splits/clean/fold_3/weapon/img_00000567.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__clean_correct_weapon__clean__img_00008535,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_5,clean,none,clean,weapon,weapon,0.9992985725402832,True,True,img_00008535,img_00008535,img_00008535,datasets/splits/clean/fold_5/weapon/img_00008535.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__clean_correct_weapon__clean__img_00012700,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_1,clean,none,clean,weapon,weapon,0.9992745518684388,True,True,img_00012700,img_00012700,img_00012700,datasets/splits/clean/fold_1/weapon/img_00012700.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__clean_correct_weapon__clean__img_00000354,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_3,clean,none,clean,weapon,weapon,0.9992690682411194,True,True,img_00000354,img_00000354,img_00000354,datasets/splits/clean/fold_3/weapon/img_00000354.jpeg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00012741,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9992235898971558,True,True,img_00012741,img_00012741,img_00012741,datasets/splits/clean/fold_4/weapon/img_00012741.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__clean_correct_weapon__clean__img_00012693,False,,,,,,case_bucket,clean_correct_weapon,3,,clean_correct_weapon,Clean weapon image correctly classified as weapon.,,efficientnet_b0,fold_4,clean,none,clean,weapon,weapon,0.9992228746414183,True,True,img_00012693,img_00012693,img_00012693,datasets/splits/clean/fold_4/weapon/img_00012693.jpg,,,,,,
