_candidate_class,_candidate_rank,_origin,_selection_reason,assigned_label,audit_notes,audit_reviewer_id,audit_status,audit_timestamp,auto_confidence,auto_label,current_bucket,exclusion_reason,extension,final_label,final_reviewer_id,final_timestamp,height,image_id,is_not_yet_evaluated,is_valid_image,label_confidence,manual_label,manual_review_priority_rank,non_weapon_score,ood_flag,ood_notes,origin_db,original_label,prelabel_error,prelabel_model,prelabel_status,prelabel_timestamp,prepared_filename,proposed_label,record_role,relative_path,review_notes,review_phase,review_status,review_timestamp,reviewer_id,score_margin,sha256,size_bytes,source_dataset,source_filename,source_group,source_relative_path,topup_added,topup_decision,topup_notes,topup_reviewer_id,topup_source,topup_source_gap_missing,topup_timestamp,triage_label,triage_reviewer_id,triage_timestamp,weapon_score,width,freeze_review_class,freeze_decision,freeze_status,freeze_reviewer_id,freeze_timestamp,freeze_notes,assigned_label_norm
,,,,non_weapon,,,pending,,0.166697,non_weapon,,,,,,,,img_00014890,,,,,11.0,,,,round1,non_weapon,,,,,,,,images/img_00014890.jpeg,,,,,,6.2e-05,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168004,non_weapon,non_weapon_selected,,,,,,,img_00014892,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014892.jpeg,,,,,,0.002675,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167703,non_weapon,,,,,,,,img_00014894,,,,,25.0,,,,round3,non_weapon,,,,,,,,images/img_00014894.png,,,,,,0.002073,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167406,non_weapon,,,,,,,,img_00014895,,,,,81.0,,,,round3,non_weapon,,,,,,,,images/img_00014895.jpeg,,,,,,0.00148,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167712,non_weapon,,,,,,,,img_00014896,,,,,23.0,,,,round3,non_weapon,,,,,,,,images/img_00014896.jpeg,,,,,,0.00209,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168217,non_weapon,non_weapon_selected,,,,,,,img_00014899,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014899.jpeg,,,,,,0.0031,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167286,weapon,,,,,,,,img_00014900,,,,,214.0,,,,round1,non_weapon,,,,,,,,images/img_00014900.png,,,,,,0.001239,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167278,non_weapon,,,,,,,,img_00014901,,,,,212.0,,,,round1,non_weapon,,,,,,,,images/img_00014901.jpeg,,,,,,0.001223,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167808,non_weapon,non_weapon_selected,,,,,,,img_00014902,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014902.jpeg,,,,,,0.002282,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167266,non_weapon,,,,,,,,img_00014903,,,,,209.0,,,,round1,non_weapon,,,,,,,,images/img_00014903.jpeg,,,,,,0.001198,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167488,non_weapon,,,,,,,,img_00014904,,,,,62.0,,,,round3,non_weapon,,,,,,,,images/img_00014904.jpeg,,,,,,0.001642,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168325,non_weapon,non_weapon_selected,,,,,,,img_00014905,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014905.jpeg,,,,,,0.003316,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167099,non_weapon,,,,,,,,img_00014910,,,,,141.0,,,,round1,non_weapon,,,,,,,,images/img_00014910.png,,,,,,0.000865,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167409,non_weapon,,,,,,,,img_00014911,,,,,80.0,,,,round3,non_weapon,,,,,,,,images/img_00014911.png,,,,,,0.001485,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166716,weapon,,,,,,,,img_00014912,,,,,17.0,,,,round1,non_weapon,,,,,,,,images/img_00014912.png,,,,,,9.9e-05,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167071,weapon,,,,,,,,img_00014913,,,,,135.0,,,,round1,non_weapon,,,,,,,,images/img_00014913.jpeg,,,,,,0.000808,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16718,weapon,,,,,,,,img_00014914,,,,,171.0,,,,round1,non_weapon,,,,,,,,images/img_00014914.png,,,,,,0.001027,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167262,non_weapon,,,,,,,,img_00014915,,,,,207.0,,,,round1,non_weapon,,,,,,,,images/img_00014915.png,,,,,,0.001191,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168819,non_weapon,non_weapon_selected,,,,,,,img_00014917,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014917.jpeg,,,,,,0.004305,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167849,non_weapon,non_weapon_selected,,,,,,,img_00014918,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014918.jpeg,,,,,,0.002365,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166741,non_weapon,,,,,,,,img_00014919,,,,,28.0,,,,round1,non_weapon,,,,,,,,images/img_00014919.jpeg,,,,,,0.000149,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.16767,non_weapon,,,,,,,,img_00014920,,,,,30.0,,,,round3,non_weapon,,,,,,,,images/img_00014920.jpeg,,,,,,0.002007,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16722,non_weapon,,,,,,,,img_00014923,,,,,186.0,,,,round1,non_weapon,,,,,,,,images/img_00014923.jpeg,,,,,,0.001106,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16692,non_weapon,,,,,,,,img_00014926,,,,,78.0,,,,round1,non_weapon,,,,,,,,images/img_00014926.png,,,,,,0.000508,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166982,non_weapon,,,,,,,,img_00014930,,,,,103.0,,,,round1,non_weapon,,,,,,,,images/img_00014930.png,,,,,,0.000631,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168547,non_weapon,non_weapon_selected,,,,,,,img_00014931,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014931.webp,,,,,,0.00376,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16786,non_weapon,non_weapon_selected,,,,,,,img_00014933,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014933.jpeg,,,,,,0.002386,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166876,non_weapon,,,,,,,,img_00014934,,,,,65.0,,,,round1,non_weapon,,,,,,,,images/img_00014934.jpeg,,,,,,0.000419,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167422,non_weapon,,,,,,,,img_00014936,,,,,76.0,,,,round3,non_weapon,,,,,,,,images/img_00014936.webp,,,,,,0.00151,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167091,weapon,,,,,,,,img_00014940,,,,,140.0,,,,round1,non_weapon,,,,,,,,images/img_00014940.webp,,,,,,0.00085,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167526,non_weapon,,,,,,,,img_00014941,,,,,55.0,,,,round3,non_weapon,,,,,,,,images/img_00014941.png,,,,,,0.001719,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,,non_weapon,,,pending,,0.167988,weapon,,,,,,,,img_00014942,,,,,271.0,,,,round2,non_weapon,,,,,,,,images/img_00014942.jpeg,,,,,,0.002644,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167306,non_weapon,,,,,,,,img_00014947,,,,,230.0,,,,round1,non_weapon,,,,,,,,images/img_00014947.jpeg,,,,,,0.001279,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166669,non_weapon,,,,,,,,img_00014948,,,,,2.0,,,,round1,non_weapon,,,,,,,,images/img_00014948.jpeg,,,,,,4e-06,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,,non_weapon,,,pending,,0.167668,weapon,,,,,,,,img_00014950,,,,,275.0,,,,round2,non_weapon,,,,,,,,images/img_00014950.jpeg,,,,,,0.002002,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167659,non_weapon,,,,,,,,img_00014951,,,,,31.0,,,,round3,non_weapon,,,,,,,,images/img_00014951.jpeg,,,,,,0.001984,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168048,non_weapon,non_weapon_selected,,,,,,,img_00014959,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014959.png,,,,,,0.002762,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167458,non_weapon,,,,,,,,img_00014960,,,,,68.0,,,,round3,non_weapon,,,,,,,,images/img_00014960.png,,,,,,0.001583,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166974,non_weapon,,,,,,,,img_00014961,,,,,100.0,,,,round1,non_weapon,,,,,,,,images/img_00014961.jpeg,,,,,,0.000615,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167439,non_weapon,,,,,,,,img_00014962,,,,,70.0,,,,round3,non_weapon,,,,,,,,images/img_00014962.jpeg,,,,,,0.001544,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167987,non_weapon,non_weapon_selected,,,,,,,img_00014966,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014966.jpeg,,,,,,0.00264,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168226,non_weapon,non_weapon_selected,,,,,,,img_00014970,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014970.jpeg,,,,,,0.003118,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168126,non_weapon,non_weapon_selected,,,,,,,img_00014973,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014973.jpeg,,,,,,0.002918,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168333,non_weapon,non_weapon_selected,,,,,,,img_00014978,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014978.jpeg,,,,,,0.003332,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167019,weapon,,,,,,,,img_00014981,,,,,116.0,,,,round1,non_weapon,,,,,,,,images/img_00014981.jpeg,,,,,,0.000705,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,,non_weapon,,,pending,,0.167624,weapon,,,,,,,,img_00014985,,,,,289.0,,,,round2,non_weapon,,,,,,,,images/img_00014985.jpeg,,,,,,0.001915,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166763,weapon,,,,,,,,img_00014992,,,,,37.0,,,,round1,non_weapon,,,,,,,,images/img_00014992.jpeg,,,,,,0.000193,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167658,non_weapon,,,,,,,,img_00014994,,,,,32.0,,,,round3,non_weapon,,,,,,,,images/img_00014994.jpeg,,,,,,0.001983,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168466,non_weapon,non_weapon_selected,,,,,,,img_00014995,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00014995.jpeg,,,,,,0.0036,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167506,non_weapon,,,,,,,,img_00015001,,,,,61.0,,,,round3,non_weapon,,,,,,,,images/img_00015001.jpeg,,,,,,0.001679,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,round1_pending,round1_pending:auto_label=non_weapon,non_weapon,,,pending,,0.167037,non_weapon,,,,,,,,img_00015010,,,,,12.0,,,,round4,non_weapon,,,,,,,,images/img_00015010.jpeg,,,,,,0.000741,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168185,non_weapon,non_weapon_selected,,,,,,,img_00015011,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015011.png,,,,,,0.003037,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167306,non_weapon,,,,,,,,img_00015012,,,,,228.0,,,,round1,non_weapon,,,,,,,,images/img_00015012.png,,,,,,0.001278,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167065,weapon,,,,,,,,img_00015015,,,,,134.0,,,,round1,non_weapon,,,,,,,,images/img_00015015.jpeg,,,,,,0.000796,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167411,non_weapon,,,,,,,,img_00015016,,,,,79.0,,,,round3,non_weapon,,,,,,,,images/img_00015016.jpeg,,,,,,0.001489,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168559,non_weapon,non_weapon_selected,,,,,,,img_00015018,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015018.png,,,,,,0.003785,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166979,non_weapon,,,,,,,,img_00015020,,,,,102.0,,,,round1,non_weapon,,,,,,,,images/img_00015020.jpeg,,,,,,0.000624,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167707,non_weapon,,,,,,,,img_00015022,,,,,24.0,,,,round3,non_weapon,,,,,,,,images/img_00015022.png,,,,,,0.00208,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166806,non_weapon,,,,,,,,img_00015023,,,,,48.0,,,,round1,non_weapon,,,,,,,,images/img_00015023.jpeg,,,,,,0.000279,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.169601,non_weapon,non_weapon_selected,,,,,,,img_00015024,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015024.png,,,,,,0.005869,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166671,weapon,,,,,,,,img_00015025,,,,,3.0,,,,round1,non_weapon,,,,,,,,images/img_00015025.png,,,,,,9e-06,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167166,weapon,,,,,,,,img_00015026,,,,,162.0,,,,round1,non_weapon,,,,,,,,images/img_00015026.png,,,,,,0.000998,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168807,non_weapon,non_weapon_selected,,,,,,,img_00015030,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015030.png,,,,,,0.004281,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167293,weapon,,,,,,,,img_00015037,,,,,218.0,,,,round1,non_weapon,,,,,,,,images/img_00015037.jpeg,,,,,,0.001252,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16697,non_weapon,,,,,,,,img_00015040,,,,,97.0,,,,round1,non_weapon,,,,,,,,images/img_00015040.jpeg,,,,,,0.000607,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168026,non_weapon,non_weapon_selected,,,,,,,img_00015042,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015042.jpeg,,,,,,0.002719,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167199,non_weapon,,,,,,,,img_00015043,,,,,178.0,,,,round1,non_weapon,,,,,,,,images/img_00015043.png,,,,,,0.001065,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167578,non_weapon,,,,,,,,img_00015045,,,,,45.0,,,,round3,non_weapon,,,,,,,,images/img_00015045.jpeg,,,,,,0.001823,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167578,non_weapon,,,,,,,,img_00015047,,,,,44.0,,,,round3,non_weapon,,,,,,,,images/img_00015047.jpeg,,,,,,0.001824,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,promising_source=05_deepweb,non_weapon,,,pending,,0.167707,weapon,,,,,,,,img_00015049,,,,,451.0,,,,round3,non_weapon,,,,,,,,images/img_00015049.jpeg,,,,,,0.00208,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168235,non_weapon,non_weapon_selected,,,,,,,img_00015051,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015051.jpeg,,,,,,0.003136,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168489,non_weapon,non_weapon_selected,,,,,,,img_00015052,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015052.png,,,,,,0.003645,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167382,non_weapon,,,,,,,,img_00015053,,,,,88.0,,,,round3,non_weapon,,,,,,,,images/img_00015053.jpeg,,,,,,0.001432,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167084,weapon,,,,,,,,img_00015054,,,,,138.0,,,,round1,non_weapon,,,,,,,,images/img_00015054.jpeg,,,,,,0.000835,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167364,non_weapon,,,,,,,,img_00015057,,,,,94.0,,,,round3,non_weapon,,,,,,,,images/img_00015057.jpeg,,,,,,0.001394,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166956,non_weapon,,,,,,,,img_00015059,,,,,92.0,,,,round1,non_weapon,,,,,,,,images/img_00015059.jpeg,,,,,,0.000578,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16805,non_weapon,non_weapon_selected,,,,,,,img_00015066,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015066.jpeg,,,,,,0.002766,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167608,non_weapon,,,,,,,,img_00015067,,,,,41.0,,,,round3,non_weapon,,,,,,,,images/img_00015067.webp,,,,,,0.001883,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168297,non_weapon,non_weapon_selected,,,,,,,img_00015069,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015069.png,,,,,,0.003261,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166877,non_weapon,,,,,,,,img_00015073,,,,,66.0,,,,round1,non_weapon,,,,,,,,images/img_00015073.jpeg,,,,,,0.00042,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167855,non_weapon,non_weapon_selected,,,,,,,img_00015076,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015076.png,,,,,,0.002378,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166667,non_weapon,,,,,,,,img_00015077,,,,,1.0,,,,round1,non_weapon,,,,,,,,images/img_00015077.png,,,,,,0.0,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16686,weapon,,,,,,,,img_00015082,,,,,61.0,,,,round1,non_weapon,,,,,,,,images/img_00015082.jpeg,,,,,,0.000387,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167258,weapon,,,,,,,,img_00015084,,,,,205.0,,,,round1,non_weapon,,,,,,,,images/img_00015084.png,,,,,,0.001182,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166713,weapon,,,,,,,,img_00015085,,,,,16.0,,,,round1,non_weapon,,,,,,,,images/img_00015085.jpeg,,,,,,9.2e-05,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167174,weapon,,,,,,,,img_00015088,,,,,168.0,,,,round1,non_weapon,,,,,,,,images/img_00015088.png,,,,,,0.001014,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167252,non_weapon,,,,,,,,img_00015090,,,,,201.0,,,,round1,non_weapon,,,,,,,,images/img_00015090.jpeg,,,,,,0.00117,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.167015,weapon,,,,,,,,img_00015091,,,,,115.0,,,,round1,non_weapon,,,,,,,,images/img_00015091.jpeg,,,,,,0.000696,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167734,non_weapon,,,,,,,,img_00015094,,,,,16.0,,,,round3,non_weapon,,,,,,,,images/img_00015094.png,,,,,,0.002134,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166733,non_weapon,,,,,,,,img_00015097,,,,,26.0,,,,round1,non_weapon,,,,,,,,images/img_00015097.jpeg,,,,,,0.000132,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,promising_source=05_deepweb,non_weapon,,,pending,,0.167738,weapon,,,,,,,,img_00015099,,,,,448.0,,,,round3,non_weapon,,,,,,,,images/img_00015099.jpeg,,,,,,0.002142,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.169446,non_weapon,non_weapon_selected,,,,,,,img_00015100,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015100.png,,,,,,0.005558,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16876,non_weapon,non_weapon_selected,,,,,,,img_00015101,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015101.jpeg,,,,,,0.004187,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168352,non_weapon,non_weapon_selected,,,,,,,img_00015102,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015102.png,,,,,,0.003371,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168642,non_weapon,non_weapon_selected,,,,,,,img_00015103,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015103.png,,,,,,0.00395,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,promising_source=05_deepweb,non_weapon,,,pending,,0.168213,weapon,,,,,,,,img_00015104,,,,,428.0,,,,round3,non_weapon,,,,,,,,images/img_00015104.jpeg,,,,,,0.003093,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.166949,non_weapon,,,,,,,,img_00015105,,,,,88.0,,,,round1,non_weapon,,,,,,,,images/img_00015105.jpeg,,,,,,0.000565,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,promising_source=05_deepweb,non_weapon,,,pending,,0.16745,weapon,,,,,,,,img_00015106,,,,,469.0,,,,round3,non_weapon,,,,,,,,images/img_00015106.webp,,,,,,0.001567,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.16668,weapon,,,,,,,,img_00015108,,,,,7.0,,,,round1,non_weapon,,,,,,,,images/img_00015108.webp,,,,,,2.6e-05,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,promising_source=05_deepweb,non_weapon,,,pending,,0.167525,weapon,,,,,,,,img_00015118,,,,,465.0,,,,round3,non_weapon,,,,,,,,images/img_00015118.jpeg,,,,,,0.001716,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
non_weapon,,,auto_label=non_weapon,non_weapon,,,pending,,0.167683,non_weapon,,,,,,,,img_00015119,,,,,29.0,,,,round3,non_weapon,,,,,,,,images/img_00015119.png,,,,,,0.002032,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
,,,,non_weapon,,,pending,,0.168465,non_weapon,non_weapon_selected,,,,,,,img_00015120,,,,,,,,,consolidation_base,non_weapon,,,,,,,,images/img_00015120.png,,,,,,0.003596,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
ood,,,promising_source=05_deepweb,non_weapon,,,pending,,0.1677,weapon,,,,,,,,img_00015123,,,,,452.0,,,,round3,non_weapon,,,,,,,,images/img_00015123.jpeg,,,,,,0.002067,,,05_deepweb,,,,,,,,,,,,,,,,,,,,,,non_weapon
