timestamp,reviewer_id,session_mode,review_class,review_source,image_id,source_dataset,relative_path,action,previous_label,new_label,review_state
2026-04-22T09:25:44+00:00,Lello,review_pending,,03_google_scraped,img_00012653,03_google_scraped,images/img_00012653.jpg,assign_label,,weapon,reviewed
2026-04-22T09:25:54+00:00,Lello,review_pending,,03_google_scraped,img_00012665,03_google_scraped,images/img_00012665.jpg,assign_label,,weapon,reviewed
2026-04-22T09:25:56+00:00,Lello,review_pending,,03_google_scraped,img_00012660,03_google_scraped,images/img_00012660.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:03+00:00,Lello,review_pending,,03_google_scraped,img_00012676,03_google_scraped,images/img_00012676.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:05+00:00,Lello,review_pending,,03_google_scraped,img_00012678,03_google_scraped,images/img_00012678.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:07+00:00,Lello,review_pending,,03_google_scraped,img_00012677,03_google_scraped,images/img_00012677.png,assign_label,,weapon,reviewed
2026-04-22T09:26:16+00:00,Lello,review_pending,,03_google_scraped,img_00012679,03_google_scraped,images/img_00012679.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:18+00:00,Lello,review_pending,,03_google_scraped,img_00012675,03_google_scraped,images/img_00012675.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:20+00:00,Lello,review_pending,,03_google_scraped,img_00012682,03_google_scraped,images/img_00012682.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:22+00:00,Lello,review_pending,,03_google_scraped,img_00012683,03_google_scraped,images/img_00012683.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:25+00:00,Lello,review_pending,,03_google_scraped,img_00012684,03_google_scraped,images/img_00012684.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:27+00:00,Lello,review_pending,,03_google_scraped,img_00012685,03_google_scraped,images/img_00012685.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:29+00:00,Lello,review_pending,,03_google_scraped,img_00012686,03_google_scraped,images/img_00012686.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:32+00:00,Lello,review_pending,,03_google_scraped,img_00012688,03_google_scraped,images/img_00012688.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:35+00:00,Lello,review_pending,,03_google_scraped,img_00012689,03_google_scraped,images/img_00012689.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:39+00:00,Lello,review_pending,,03_google_scraped,img_00012691,03_google_scraped,images/img_00012691.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:45+00:00,Lello,review_pending,,03_google_scraped,img_00012698,03_google_scraped,images/img_00012698.png,assign_label,,weapon,reviewed
2026-04-22T09:26:47+00:00,Lello,review_pending,,03_google_scraped,img_00012699,03_google_scraped,images/img_00012699.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:48+00:00,Lello,review_pending,,03_google_scraped,img_00012700,03_google_scraped,images/img_00012700.jpg,assign_label,,weapon,reviewed
2026-04-22T09:26:53+00:00,Lello,review_pending,,03_google_scraped,img_00012702,03_google_scraped,images/img_00012702.jpg,assign_label,,ood,reviewed
2026-04-22T09:26:55+00:00,Lello,review_pending,,03_google_scraped,img_00012704,03_google_scraped,images/img_00012704.jpg,assign_label,,ood,reviewed
2026-04-22T09:27:05+00:00,Lello,review_pending,,03_google_scraped,img_00012694,03_google_scraped,images/img_00012694.jpg,assign_label,,ood,reviewed
2026-04-22T09:27:08+00:00,Lello,review_pending,,03_google_scraped,img_00012707,03_google_scraped,images/img_00012707.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:13+00:00,Lello,review_pending,,03_google_scraped,img_00012708,03_google_scraped,images/img_00012708.jpg,assign_label,,ood,reviewed
2026-04-22T09:27:15+00:00,Lello,review_pending,,03_google_scraped,img_00012701,03_google_scraped,images/img_00012701.jpg,assign_label,,ood,reviewed
2026-04-22T09:27:20+00:00,Lello,review_pending,,03_google_scraped,img_00012693,03_google_scraped,images/img_00012693.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:28+00:00,Lello,review_pending,,03_google_scraped,img_00012721,03_google_scraped,images/img_00012721.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:29+00:00,Lello,review_pending,,03_google_scraped,img_00012716,03_google_scraped,images/img_00012716.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:31+00:00,Lello,review_pending,,03_google_scraped,img_00012722,03_google_scraped,images/img_00012722.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:33+00:00,Lello,review_pending,,03_google_scraped,img_00012723,03_google_scraped,images/img_00012723.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:34+00:00,Lello,review_pending,,03_google_scraped,img_00012724,03_google_scraped,images/img_00012724.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:37+00:00,Lello,review_pending,,03_google_scraped,img_00012726,03_google_scraped,images/img_00012726.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:46+00:00,Lello,review_pending,,03_google_scraped,img_00012733,03_google_scraped,images/img_00012733.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:47+00:00,Lello,review_pending,,03_google_scraped,img_00012734,03_google_scraped,images/img_00012734.jpg,assign_label,,weapon,reviewed
2026-04-22T09:27:50+00:00,Lello,review_pending,,03_google_scraped,img_00012736,03_google_scraped,images/img_00012736.png,assign_label,,weapon,reviewed
2026-04-22T09:27:59+00:00,Lello,review_pending,,03_google_scraped,img_00012741,03_google_scraped,images/img_00012741.png,assign_label,,weapon,reviewed
2026-04-22T09:28:02+00:00,Lello,review_pending,,03_google_scraped,img_00012742,03_google_scraped,images/img_00012742.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:05+00:00,Lello,review_pending,,03_google_scraped,img_00012743,03_google_scraped,images/img_00012743.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:07+00:00,Lello,review_pending,,03_google_scraped,img_00012744,03_google_scraped,images/img_00012744.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:09+00:00,Lello,review_pending,,03_google_scraped,img_00012745,03_google_scraped,images/img_00012745.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:11+00:00,Lello,review_pending,,03_google_scraped,img_00012746,03_google_scraped,images/img_00012746.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:12+00:00,Lello,review_pending,,03_google_scraped,img_00012747,03_google_scraped,images/img_00012747.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:14+00:00,Lello,review_pending,,03_google_scraped,img_00012748,03_google_scraped,images/img_00012748.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:15+00:00,Lello,review_pending,,03_google_scraped,img_00012749,03_google_scraped,images/img_00012749.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:16+00:00,Lello,review_pending,,03_google_scraped,img_00012750,03_google_scraped,images/img_00012750.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:18+00:00,Lello,review_pending,,03_google_scraped,img_00012751,03_google_scraped,images/img_00012751.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:20+00:00,Lello,review_pending,,03_google_scraped,img_00012752,03_google_scraped,images/img_00012752.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:22+00:00,Lello,review_pending,,03_google_scraped,img_00012753,03_google_scraped,images/img_00012753.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:23+00:00,Lello,review_pending,,03_google_scraped,img_00012754,03_google_scraped,images/img_00012754.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:25+00:00,Lello,review_pending,,03_google_scraped,img_00012755,03_google_scraped,images/img_00012755.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:27+00:00,Lello,review_pending,,03_google_scraped,img_00012756,03_google_scraped,images/img_00012756.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:29+00:00,Lello,review_pending,,03_google_scraped,img_00012757,03_google_scraped,images/img_00012757.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:31+00:00,Lello,review_pending,,03_google_scraped,img_00012758,03_google_scraped,images/img_00012758.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:35+00:00,Lello,review_pending,,03_google_scraped,img_00012777,03_google_scraped,images/img_00012777.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:41+00:00,Lello,review_pending,,03_google_scraped,img_00012772,03_google_scraped,images/img_00012772.png,assign_label,,ood,reviewed
2026-04-22T09:28:44+00:00,Lello,review_pending,,03_google_scraped,img_00012779,03_google_scraped,images/img_00012779.jpg,assign_label,,ood,reviewed
2026-04-22T09:28:53+00:00,Lello,review_pending,,03_google_scraped,img_00012791,03_google_scraped,images/img_00012791.jpg,assign_label,,weapon,reviewed
2026-04-22T09:28:56+00:00,Lello,review_pending,,03_google_scraped,img_00012787,03_google_scraped,images/img_00012787.png,assign_label,,weapon,reviewed
2026-04-22T09:29:04+00:00,Lello,review_pending,,03_google_scraped,img_00012810,03_google_scraped,images/img_00012810.jpg,assign_label,,weapon,reviewed
2026-04-22T09:29:09+00:00,Lello,review_pending,,03_google_scraped,img_00012818,03_google_scraped,images/img_00012818.jpg,assign_label,,weapon,reviewed
2026-04-22T09:29:14+00:00,Lello,review_pending,,03_google_scraped,img_00012827,03_google_scraped,images/img_00012827.jpg,assign_label,,weapon,reviewed
2026-04-22T09:29:25+00:00,Lello,review_pending,,03_google_scraped,img_00012848,03_google_scraped,images/img_00012848.jpg,assign_label,,ood,reviewed
2026-04-22T09:29:46+00:00,Lello,review_pending,,03_google_scraped,img_00012884,03_google_scraped,images/img_00012884.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:29:51+00:00,Lello,review_pending,,03_google_scraped,img_00012887,03_google_scraped,images/img_00012887.jpg,assign_label,,weapon,reviewed
2026-04-22T09:29:55+00:00,Lello,review_pending,,03_google_scraped,img_00012881,03_google_scraped,images/img_00012881.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:29:57+00:00,Lello,review_pending,,03_google_scraped,img_00012879,03_google_scraped,images/img_00012879.jpg,assign_label,,weapon,reviewed
2026-04-22T09:30:00+00:00,Lello,review_pending,,03_google_scraped,img_00012891,03_google_scraped,images/img_00012891.jpg,assign_label,,weapon,reviewed
2026-04-22T09:30:17+00:00,Lello,review_pending,,03_google_scraped,img_00012897,03_google_scraped,images/img_00012897.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:30:19+00:00,Lello,review_pending,,03_google_scraped,img_00012902,03_google_scraped,images/img_00012902.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:30:22+00:00,Lello,review_pending,,03_google_scraped,img_00012900,03_google_scraped,images/img_00012900.jpg,assign_label,,weapon,reviewed
2026-04-22T09:30:25+00:00,Lello,review_pending,,03_google_scraped,img_00012898,03_google_scraped,images/img_00012898.jpg,assign_label,,weapon,reviewed
2026-04-22T09:30:37+00:00,Lello,review_pending,,03_google_scraped,img_00012907,03_google_scraped,images/img_00012907.jpg,assign_label,,ood,reviewed
2026-04-22T09:30:43+00:00,Lello,review_pending,,03_google_scraped,img_00012914,03_google_scraped,images/img_00012914.jpg,assign_label,,weapon,reviewed
2026-04-22T09:30:46+00:00,Lello,review_pending,,03_google_scraped,img_00012917,03_google_scraped,images/img_00012917.jpg,assign_label,,weapon,reviewed
2026-04-22T09:30:48+00:00,Lello,review_pending,,03_google_scraped,img_00012909,03_google_scraped,images/img_00012909.jpg,assign_label,,weapon,reviewed
2026-04-22T09:30:51+00:00,Lello,review_pending,,03_google_scraped,img_00012918,03_google_scraped,images/img_00012918.jpg,assign_label,,weapon,reviewed
2026-04-22T09:30:54+00:00,Lello,review_pending,,03_google_scraped,img_00012921,03_google_scraped,images/img_00012921.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:05+00:00,Lello,review_pending,,03_google_scraped,img_00012922,03_google_scraped,images/img_00012922.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:31:10+00:00,Lello,review_pending,,03_google_scraped,img_00012932,03_google_scraped,images/img_00012932.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:31:17+00:00,Lello,review_pending,,03_google_scraped,img_00012941,03_google_scraped,images/img_00012941.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:21+00:00,Lello,review_pending,,03_google_scraped,img_00012936,03_google_scraped,images/img_00012936.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:31:24+00:00,Lello,review_pending,,03_google_scraped,img_00012935,03_google_scraped,images/img_00012935.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:31:29+00:00,Lello,review_pending,,03_google_scraped,img_00012940,03_google_scraped,images/img_00012940.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:33+00:00,Lello,review_pending,,03_google_scraped,img_00012948,03_google_scraped,images/img_00012948.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:31:40+00:00,Lello,review_pending,,03_google_scraped,img_00012950,03_google_scraped,images/img_00012950.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:42+00:00,Lello,review_pending,,03_google_scraped,img_00012952,03_google_scraped,images/img_00012952.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:45+00:00,Lello,review_pending,,03_google_scraped,img_00012951,03_google_scraped,images/img_00012951.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:47+00:00,Lello,review_pending,,03_google_scraped,img_00012954,03_google_scraped,images/img_00012954.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:49+00:00,Lello,review_pending,,03_google_scraped,img_00012955,03_google_scraped,images/img_00012955.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:51+00:00,Lello,review_pending,,03_google_scraped,img_00012953,03_google_scraped,images/img_00012953.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:54+00:00,Lello,review_pending,,03_google_scraped,img_00012963,03_google_scraped,images/img_00012963.jpg,assign_label,,weapon,reviewed
2026-04-22T09:31:56+00:00,Lello,review_pending,,03_google_scraped,img_00012965,03_google_scraped,images/img_00012965.jpg,assign_label,,weapon,reviewed
2026-04-22T09:32:01+00:00,Lello,review_pending,,03_google_scraped,img_00012967,03_google_scraped,images/img_00012967.jpg,assign_label,,weapon,reviewed
2026-04-22T09:32:06+00:00,Lello,review_pending,,03_google_scraped,img_00012974,03_google_scraped,images/img_00012974.png,assign_label,,weapon,reviewed
2026-04-22T09:32:08+00:00,Lello,review_pending,,03_google_scraped,img_00012972,03_google_scraped,images/img_00012972.jpg,assign_label,,weapon,reviewed
2026-04-22T09:32:13+00:00,Lello,review_pending,,03_google_scraped,img_00012989,03_google_scraped,images/img_00012989.jpg,assign_label,,weapon,reviewed
2026-04-22T09:32:18+00:00,Lello,review_pending,,03_google_scraped,img_00012982,03_google_scraped,images/img_00012982.jpg,assign_label,,weapon,reviewed
2026-04-22T09:32:21+00:00,Lello,review_pending,,03_google_scraped,img_00012981,03_google_scraped,images/img_00012981.jpg,assign_label,,weapon,reviewed
2026-04-22T09:32:34+00:00,Lello,review_pending,,03_google_scraped,img_00013012,03_google_scraped,images/img_00013012.jpg,assign_label,,weapon,reviewed
2026-04-22T09:32:37+00:00,Lello,review_pending,,03_google_scraped,img_00013014,03_google_scraped,images/img_00013014.jpg,assign_label,,weapon,reviewed
2026-04-22T09:32:40+00:00,Lello,review_pending,,03_google_scraped,img_00013015,03_google_scraped,images/img_00013015.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:08+00:00,Lello,review_pending,,03_google_scraped,img_00013118,03_google_scraped,images/img_00013118.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:10+00:00,Lello,review_pending,,03_google_scraped,img_00013119,03_google_scraped,images/img_00013119.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:12+00:00,Lello,review_pending,,03_google_scraped,img_00013126,03_google_scraped,images/img_00013126.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:14+00:00,Lello,review_pending,,03_google_scraped,img_00013123,03_google_scraped,images/img_00013123.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:16+00:00,Lello,review_pending,,03_google_scraped,img_00013130,03_google_scraped,images/img_00013130.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:19+00:00,Lello,review_pending,,03_google_scraped,img_00013140,03_google_scraped,images/img_00013140.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:21+00:00,Lello,review_pending,,03_google_scraped,img_00013132,03_google_scraped,images/img_00013132.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:23+00:00,Lello,review_pending,,03_google_scraped,img_00013133,03_google_scraped,images/img_00013133.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:26+00:00,Lello,review_pending,,03_google_scraped,img_00013142,03_google_scraped,images/img_00013142.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:28+00:00,Lello,review_pending,,03_google_scraped,img_00013143,03_google_scraped,images/img_00013143.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:30+00:00,Lello,review_pending,,03_google_scraped,img_00013144,03_google_scraped,images/img_00013144.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:33+00:00,Lello,review_pending,,03_google_scraped,img_00013139,03_google_scraped,images/img_00013139.jpg,assign_label,,weapon,reviewed
2026-04-22T09:33:35+00:00,Lello,review_pending,,03_google_scraped,img_00013146,03_google_scraped,images/img_00013146.jpg,assign_label,,weapon,reviewed
2026-04-22T09:35:02+00:00,Lello,review_pending,,03_google_scraped,img_00012735,03_google_scraped,images/img_00012735.jpg,assign_label,,ood,reviewed
2026-04-22T09:35:04+00:00,Lello,review_pending,,03_google_scraped,img_00012728,03_google_scraped,images/img_00012728.jpg,assign_label,,ood,reviewed
2026-04-22T09:35:23+00:00,Lello,review_pending,,03_google_scraped,img_00012825,03_google_scraped,images/img_00012825.jpg,assign_label,,ood,reviewed
2026-04-22T09:35:25+00:00,Lello,review_pending,,03_google_scraped,img_00012822,03_google_scraped,images/img_00012822.jpg,assign_label,,ood,reviewed
2026-04-22T09:35:29+00:00,Lello,review_pending,,03_google_scraped,img_00012823,03_google_scraped,images/img_00012823.jpg,assign_label,,ood,reviewed
2026-04-22T09:35:52+00:00,Lello,review_pending,,03_google_scraped,img_00012872,03_google_scraped,images/img_00012872.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:36:08+00:00,Lello,review_pending,,03_google_scraped,img_00012885,03_google_scraped,images/img_00012885.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:36:27+00:00,Lello,review_pending,,03_google_scraped,img_00012915,03_google_scraped,images/img_00012915.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:36:37+00:00,Lello,review_pending,,03_google_scraped,img_00012916,03_google_scraped,images/img_00012916.jpg,assign_label,,ood,reviewed
2026-04-22T09:36:51+00:00,Lello,review_pending,,03_google_scraped,img_00012947,03_google_scraped,images/img_00012947.png,assign_label,,non_weapon,reviewed
2026-04-22T09:36:55+00:00,Lello,review_pending,,03_google_scraped,img_00012949,03_google_scraped,images/img_00012949.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:36:57+00:00,Lello,review_pending,,03_google_scraped,img_00012939,03_google_scraped,images/img_00012939.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:37:08+00:00,Lello,review_pending,,03_google_scraped,img_00012970,03_google_scraped,images/img_00012970.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:37:39+00:00,Lello,review_pending,,03_google_scraped,img_00012996,03_google_scraped,images/img_00012996.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:37:42+00:00,Lello,review_pending,,03_google_scraped,img_00012987,03_google_scraped,images/img_00012987.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:38:20+00:00,Lello,review_pending,,03_google_scraped,img_00013080,03_google_scraped,images/img_00013080.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:38:27+00:00,Lello,review_pending,,03_google_scraped,img_00013088,03_google_scraped,images/img_00013088.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:38:29+00:00,Lello,review_pending,,03_google_scraped,img_00013089,03_google_scraped,images/img_00013089.png,assign_label,,non_weapon,reviewed
2026-04-22T09:38:33+00:00,Lello,review_pending,,03_google_scraped,img_00013086,03_google_scraped,images/img_00013086.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:38:36+00:00,Lello,review_pending,,03_google_scraped,img_00013087,03_google_scraped,images/img_00013087.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:38:42+00:00,Lello,review_pending,,03_google_scraped,img_00013099,03_google_scraped,images/img_00013099.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:38:44+00:00,Lello,review_pending,,03_google_scraped,img_00013098,03_google_scraped,images/img_00013098.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:38:48+00:00,Lello,review_pending,,03_google_scraped,img_00013101,03_google_scraped,images/img_00013101.jpg,assign_label,,ood,reviewed
2026-04-22T09:38:51+00:00,Lello,review_pending,,03_google_scraped,img_00013106,03_google_scraped,images/img_00013106.png,assign_label,,ood,reviewed
2026-04-22T09:47:35+00:00,Lello,review_pending,,03_google_scraped,img_00013107,03_google_scraped,images/img_00013107.jpg,assign_label,,ood,reviewed
2026-04-22T09:47:38+00:00,Lello,review_pending,,03_google_scraped,img_00013102,03_google_scraped,images/img_00013102.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:47:41+00:00,Lello,review_pending,,03_google_scraped,img_00013112,03_google_scraped,images/img_00013112.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:47:44+00:00,Lello,review_pending,,03_google_scraped,img_00013108,03_google_scraped,images/img_00013108.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:47:49+00:00,Lello,review_pending,,03_google_scraped,img_00013114,03_google_scraped,images/img_00013114.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:49:06+00:00,Lello,review_pending,,03_google_scraped,img_00013323,03_google_scraped,images/img_00013323.jpg,assign_label,,ood,reviewed
2026-04-22T09:49:14+00:00,Lello,review_pending,,03_google_scraped,img_00013341,03_google_scraped,images/img_00013341.jpg,assign_label,,ood,reviewed
2026-04-22T09:49:23+00:00,Lello,review_pending,,03_google_scraped,img_00013349,03_google_scraped,images/img_00013349.jpg,assign_label,,ood,reviewed
2026-04-22T09:49:33+00:00,Lello,review_pending,,03_google_scraped,img_00013353,03_google_scraped,images/img_00013353.jpg,assign_label,,non_weapon,reviewed
2026-04-22T09:49:53+00:00,Lello,review_pending,,03_google_scraped,img_00013390,03_google_scraped,images/img_00013390.png,assign_label,,ood,reviewed
2026-04-22T09:49:59+00:00,Lello,review_pending,,03_google_scraped,img_00013394,03_google_scraped,images/img_00013394.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:02+00:00,Lello,review_pending,,03_google_scraped,img_00013396,03_google_scraped,images/img_00013396.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:08+00:00,Lello,review_pending,,03_google_scraped,img_00013411,03_google_scraped,images/img_00013411.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:11+00:00,Lello,review_pending,,03_google_scraped,img_00013410,03_google_scraped,images/img_00013410.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:14+00:00,Lello,review_pending,,03_google_scraped,img_00013413,03_google_scraped,images/img_00013413.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:17+00:00,Lello,review_pending,,03_google_scraped,img_00013414,03_google_scraped,images/img_00013414.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:19+00:00,Lello,review_pending,,03_google_scraped,img_00013412,03_google_scraped,images/img_00013412.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:22+00:00,Lello,review_pending,,03_google_scraped,img_00013416,03_google_scraped,images/img_00013416.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:25+00:00,Lello,review_pending,,03_google_scraped,img_00013417,03_google_scraped,images/img_00013417.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:29+00:00,Lello,review_pending,,03_google_scraped,img_00013419,03_google_scraped,images/img_00013419.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:32+00:00,Lello,review_pending,,03_google_scraped,img_00013420,03_google_scraped,images/img_00013420.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:34+00:00,Lello,review_pending,,03_google_scraped,img_00013421,03_google_scraped,images/img_00013421.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:37+00:00,Lello,review_pending,,03_google_scraped,img_00013422,03_google_scraped,images/img_00013422.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:39+00:00,Lello,review_pending,,03_google_scraped,img_00013423,03_google_scraped,images/img_00013423.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:42+00:00,Lello,review_pending,,03_google_scraped,img_00013424,03_google_scraped,images/img_00013424.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:55+00:00,Lello,review_pending,,03_google_scraped,img_00013425,03_google_scraped,images/img_00013425.jpg,assign_label,,ood,reviewed
2026-04-22T09:50:58+00:00,Lello,review_pending,,03_google_scraped,img_00013426,03_google_scraped,images/img_00013426.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:01+00:00,Lello,review_pending,,03_google_scraped,img_00013429,03_google_scraped,images/img_00013429.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:03+00:00,Lello,review_pending,,03_google_scraped,img_00013415,03_google_scraped,images/img_00013415.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:06+00:00,Lello,review_pending,,03_google_scraped,img_00013430,03_google_scraped,images/img_00013430.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:09+00:00,Lello,review_pending,,03_google_scraped,img_00013431,03_google_scraped,images/img_00013431.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:12+00:00,Lello,review_pending,,03_google_scraped,img_00013432,03_google_scraped,images/img_00013432.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:15+00:00,Lello,review_pending,,03_google_scraped,img_00013433,03_google_scraped,images/img_00013433.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:17+00:00,Lello,review_pending,,03_google_scraped,img_00013434,03_google_scraped,images/img_00013434.png,assign_label,,ood,reviewed
2026-04-22T09:51:19+00:00,Lello,review_pending,,03_google_scraped,img_00013435,03_google_scraped,images/img_00013435.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:21+00:00,Lello,review_pending,,03_google_scraped,img_00013436,03_google_scraped,images/img_00013436.png,assign_label,,ood,reviewed
2026-04-22T09:51:24+00:00,Lello,review_pending,,03_google_scraped,img_00013437,03_google_scraped,images/img_00013437.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:27+00:00,Lello,review_pending,,03_google_scraped,img_00013438,03_google_scraped,images/img_00013438.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:31+00:00,Lello,review_pending,,03_google_scraped,img_00013439,03_google_scraped,images/img_00013439.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:37+00:00,Lello,review_pending,,03_google_scraped,img_00013442,03_google_scraped,images/img_00013442.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:40+00:00,Lello,review_pending,,03_google_scraped,img_00013440,03_google_scraped,images/img_00013440.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:43+00:00,Lello,review_pending,,03_google_scraped,img_00013443,03_google_scraped,images/img_00013443.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:47+00:00,Lello,review_pending,,03_google_scraped,img_00013444,03_google_scraped,images/img_00013444.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:49+00:00,Lello,review_pending,,03_google_scraped,img_00013445,03_google_scraped,images/img_00013445.jpg,assign_label,,ood,reviewed
2026-04-22T09:51:53+00:00,Lello,review_pending,,03_google_scraped,img_00013446,03_google_scraped,images/img_00013446.jpg,assign_label,,ood,reviewed
